commit_hash,branch_name
3348deea608169bf1afe9a39c3fafe6480772d81,Feature/sessionfeedback
fdd4a6f94476b843e192c3b0a5e06dee1cda8f95,develop
6984a568cf300c4d06e233a1372df0d1494f0f77,feat/android-splash-screen
f39bb42f7c946e0bac7179b0e7af77e4e8947799,feat/back_button_func
462555ced7ca1db5d353d61d3dac754a83c1f33e,feature/build-test
1ab621929f0e36d5bce1c421e3c9961f91fbfc4f,feature/conferences
8c92367525672ceb67469b96b8bb733b7e08b838,feature/googleanalytics
ef2acb5b2e979015e0d80c302393ac8ee2107a0a,feature/ios-icon-refactor
c8ae656e4a71780d802b64cdd0b06f4ef6a7b590,feature/map
c6eea4b3c70b86b21ebbe84e5e62877108926dea,feature/remote-devtools
fe4679c2b0423060e3445a7f3f9a62e490923052,feature/sessionfeedback
a98991e9577e8156aa49eb6f1f71b454b35802e0,feedbackFixes
4a735fab3751689b8f885235739a9b03bfea7591,fix/changed_package_name
929c593144752f42614fb8ae1e2729c598359fe2,fix/flow
39006e1c88fc93dfab322c4b8fac5c3fa6042dbf,fix/ios-styling
1e115ca498b09d5de33dc5165941ced9ece9b4b8,fix/missing_ios_font
a99d997a9696c09b375a1a64a6ca350e09fd1522,fix/styling_and_feature_toggling
7c83f0135afff65d8e65b4fcc4f7c7a80f09f956,fix/styling_fixes
293f17530a4e7d88c566ebbd78c276c1cdff4b67,fix/styling_improvements
5a74b937bbeea0ccef6f467ad4027edb9e8f74af,fix/time_zone_fix
23b2e5e47c0eda7f4a48188c4d748bfb4d8a1e01,fixesFraLukketAlfa
d6a97b1a69bf6a547b317673628725ee121fc0b8,master
4ef7d7a0516d85078ba8629841a7d82a01e56fab,release/android-v0.1.1
46b5289fa05a654d1d211d776e97a36dce34dfff,toggleFeedbackOn
681c07e0f5cd8981c7f0144bac01016dec5c5f63,wip/add_high_contrast_style
8e3e2a7c5feda438e4a59da769b6ba33e0ac7dd1,wip/my_schedule
