commit_hash,tag_name,tag_message
45ba6027819fef4cd97f4f59e8bb16cef198996d,v2.2017.0.4,
6478a2a026106e6c7588a57eb027ceee16a78065,v2.2017.0.3,
93f042da5da09107308c8cec97700439197d3d9c,v2.2017.0.2,
5648bf44969a8f00d4f1e5a41e9c8f44a721256f,v2.2017.0.1,
db7c5af28ef98f2b679420e6f8384901a3035e29,v2.2017.0.0,
3d104e65a2d1f7727721bedd16f2864990b722cf,v2.2016.1.4,
3746d1b86607aba2c5a2117a7f86948168ab8ea6,v2.2016.1.3,
a2d62fa6c2ea0c048a31cf3411ee6db376ae47e0,v2.2016.1.2,
e91d6c4aae949e77e577bb71a141eeab0e329729,v2.2016.1.1,
97e77bfe73d2cd1214fa114c0fb421337dc91d81,v2.2016.1.0,
3c1d49d3310b90d773918e8f8b09e624b061777e,v2.2015.1.5,
9e54cdb2255efe4b03bf4a7dfd4fda0240fceb41,v2.2015.1.4,
3c7985dedb4c6bd7a41df6c1c5108a7400204da5,v2.2015.1.3,
368094074bfc2aa822de96de85fbe0a6694295a0,v2.2015.1.2,
a3f46075e61b7303cc321c6592bffbf3c4308287,v2.2015.1.1,
32b4887d07cf01da24c7408aa58d0504e55dfbc6,v2.2014.1.9,
f6a6e9957d89cc0b9eff36907b06ba81dd57436a,v2.2014.1.8,
34f5e2afdda9659af1726599c7f7414c5247bbe9,v2.2014.1.7,
beb78a88af2209362be1c976b1b2fc5bbb289347,v2.2014.1.6,
43ed3c8763032345dba6e63fb31b86c9cf01a9b8,v2.2014.1.5,
8372f9993c218201e8c6967d67943bdb73ce5fdf,v2.2014.1.4,
ad70eb67b877ed0e0647ab2a11dad6b9c8289645,v2.2014.1.3,
80d547783ea69ebe387bd4017d2a38e0064d5262,v2.2014.1.2,
