commit_hash,branch_name
674410dc99658100b54d6e40b5c3dbfd064ac52c,anko-translation
9f358d0aed23397cfd87ee24c7fd08113b86a93e,buildkt1_1
ab26aae22be5de6edf240658dfa79469e4d18da9,countdown-indicator
58fd9ecd6661ecba776a0874667c740d1c5701fe,dealers_den
43bf26d15365c63ec792a146a2a73df7da3671bc,endpointurls
ff5e05e741a8508117c1b2b7a17630babcc356a8,exception_edsl
259a39c895b0029574d32287dbf1abb433bf876b,firebase-analytics
244aae4930db30639724e6bc62aa4b56396a1216,firebase-notification-update
23fffcf5796200a470e1f7238e8672ec64853b9e,fursuit-games
ed1a06a16b8154585c2826543c277cc75272bc72,gradle-v4
74d259bf4d26b7f4ad10f7b0b3e4158bcc121edf,infoslider
fd2643fd492fe9d2af7378b8cca4e199406007dd,login
1af8262739e9a11dcfb053f1056ef9cfb1750d72,luchs/ui-rework
0218e8fb024790ed1861d4ae96b0045cad8e6f0b,map-remove
677f98825e52977d2cadc4c431c19caea8587b6d,master
3f57bb0b89ef682718c776b44a25fd72a0135770,notes
e7cb4931aa103272c3d489223e9a22a51f20b4b4,origin/fix/104
eda0b8cfa3bafe56fad4d411f8cb63f6551ebdbe,preference-upgrade
87484c619fbc4dea618be2f041915818b2a1e332,private-messages
d5a73d25e0e2a01cf85ad1af69d3253700dc9770,reflections
18a5cc89ad9ac93dc5c58a4d285d73498418e23f,router
161c68f1bc7ee61edbba92c7514f5d93e82260e6,swagger-v2-upgrade
ad4dd3831dfdcb3b020c2676cbcbee5f76439cdc,ui-tests
2a81922cb3fdbd98db730ffabb15bf7aefb6a845,widgets
