commit_hash,tag_name,tag_message
8d3593581d8ca0dea6f150f8d558783fabfeffb2,v0.9.2,
43f56e194d573f6c080b58c786d6da1b59b7a533,v0.9.1,
28ecf4e944808052618eeadb4554816c554485b4,v0.9,
8d50e07a3bfccb1fafacaabeb06f29c59676ecf8,v0.8.1,
c63f3c39e33e017bb486a7af5e47a44fc2359870,v0.8,Release version 0.8
2b1bac2e9a09b156e63d675fc1b1462d86202726,v0.12.3,
a84d2b1dea3f85821920ba09c2170d5a5070e89e,v0.12.2,
a4d7eba409624d431f681733a84e2d18083331a2,v0.12.1,
2c6595bc1717efe469341b3aefef64cd33002fe3,v0.12,
9402aa40525fceb43fc14e651316ed09e62bd829,v0.11,
5c7d1e8ef84a5a5b91824d138e30a6a5384409d6,v0.10,
