commit_hash,tag_name,tag_message
40159376f6001463530487e9a089f432fca920a8,service-method,Changing to HTTPsConnection
347d346ef6fa475b2b4216368674fbde4bca9f35,0.4.4,Fehler im Login behoben
2a3da2110bf7fd43df444f9caf174275d69bb313,0.4.3,"Version 0.4.3

Changes: Impressum"
7cb3b8decf559c3cc77c6f6f5a3ea7602c45a27f,0.4.2,Version 0.4.2
a9ef8d6788eb8f0f23387adf97ac13fd6787f4bb,0.4.1,
c2a2ba52b099bcdce1e92de5f19f9967814f6dd9,0.4,
3009a4d72537fc48fb57cb0dcccef6341ad27039,0.3pre,"Market Version 0.3pre

Released 31.05.2012 (ab 01.06 Anmeldung Klausuren offen)"
ab043ecf0ef2d57edf117a155bd4da2505a6ef21,0.3.9,
44b77e0706fff6d4d292c7594839ac741bb32e9d,0.3.7.1,Version 0.3.7.1 mit ganz kleinen Bugfixes
bc2079a9473c208c36b004de3e2136e9cb9c463e,0.3.7,Version 0.3.7
207e382d7aba431dcbaa2baa10962fd6d5cbd5b8,0.3.6,Version 0.3.6 - Widget
a01759174247f4e6e753ce726a53fecdc9a16447,0.3.5,Version 0.3.5
c67a58593fffc0e32c720276c9607280d20e7d59,0.3.4,Versionsupdate 0.3.4
6774d6b77434e82c0a7849d70bce0ac6d9ce6300,0.3.2,Version 0.3.2 - 28.10.2012
8092396f8ac2c6bbe1dc0a11a0e16f281235aec8,0.3.1,Neue Version mit einigen kleinen fixes
38348fcbb3ce7d8294656c8425a7209eadb260fb,0.3,Version 0.3 - released 16.08.2012
f299d1effe0eef813f878b217c589a886d730284,0.2.2,Update
