commit_hash,tag_name,tag_message
44978bda8e02feba992bc8f2facec5aa8e4d4f43,5.1.0,
f1880bace34a5c4cb12ee8e2f07792dc6526c14f,5.0.6,
05573372bd0e2c7a60a184196517b5c0766e187b,5.0.5,
a5b36c0a3e8e6b581153ab8f865c36bac00efe4d,5.0.4,
8852a46131ef8d779aa403d874e08d6b9a59d358,5.0.3,
857c43da7f10147f777ac5d67e7430ae4b3e4dd1,5.0.2,
ccac40f66228460318814697f5098fb09cf4e384,5.0.1,
09230ad2322240677cb80578ea2be9acc5617a7f,5.0.0,
899746915fd17cec057fe6ae883a2383aa27a0aa,5.0-beta,
e727b717ce721da465a23907402cd70ee6968cd1,5.0-alpha4,
db5227ddfd028800745268a0f8c1217d524a3da0,5.0-alpha3,
131c5a63256f1e02768cac462e01293e15f7eee5,5.0-alpha2,
b9aaedbbaa88b994502ba2f31fb9deea907a5b0d,5.0-alpha,
cbe958e87cdbcd355a1bbab50a97e54920ed0959,4.1.1,
6ea81352a48463ca71e5bd612672737e8bcb665b,4.1.0,
35201e5e8d847885cd7bd2ba3bdbd473985e5a7c,4.0.9,
3dc1abb93583e6beba2e3ce069ddd8faea5469cc,4.0.8,
920b99279ed2f3c3cc41948fd09cb16fa14df193,4.0.7,
e71c423c7adba4b43ab0c1432baf40dabf6b93bd,4.0.6,
f531d9491aec6f39f24fe68522c5c31f9849f810,4.0.5,
0403fcc57800074b51c508a3691e2285d591497f,4.0.4,
c5ccf06923404d2ebb9a76b4b483ac37f1220ef2,4.0.3,
7063d85aef2c2286e1d3f54e83c2b423c6801ae4,4.0.2,
cb5b030f6ff951f9b9813b4f6c76ff1166c96016,4.0.10,
536fef0b2a8ed4e2ab7832fc649bfb08c9792d0b,4.0.1,
f77f2bfae1bb696660c9a3e06e3592659b4831ba,4.0.0,
88b43deba4b47a8393909ac91ecd90c19ca532fe,3.0.0,
ce5a11e744d33b565e64bf85861aee7b6905f026,0.19,0.19
5c3fabf3eaeab7e2a22b1a5f325516d09cc32ad5,0.18,Release Alpha 0.18
b6b913c2a757b3e7131779d0acbd6f3cd14d324f,0.16,Alpha 0.16
