commit_hash,tag_name,tag_message
828ac09bbd93dd469c7de89d3b8cc85d2041f5ff,v1.00,release 1.00
82594244da06f965296feeb7d8dc5ad3420881c5,v1.0.1-adt12,build script for ADT1.2
62000ccdcbc193979ecfc59accdb72dff77174a7,v0.99,0.99
51e4e0daedaa9dd3ed61b892c7994edc8b8dc6eb,v0.89,release v0.98
ee2d90f0238ea040e985b8f25122205df9f3a99c,v0.8.8,add release tag of v0.8.8
19f2fb77cb26ad4bc1163fa29286ead578c78c0e,v0.8.7,
f96d9ad5c4cdf7bbc3591cb6966eb740436f4d82,v0.7.7,initial release to market
b1c045b9c662ce142580a2074fa5b3a816794122,v0.1.0,first stable
d1f1736b138fc02d8e530d78f2b5686a992cf385,player_as_activity,
2f31c1475070c61b87c9f229bea2f9f84e17285d,before_service_merge,
