commit_hash,branch_name
23d6bd7862fd88a0adc86e98272ded2b5bc0377d,api7to8
bf49722136085b7e246220dc49c5535858d89154,as_app
52b57db077c568a57875e44c31d302098d9f4f8c,as_player
19f2fb77cb26ad4bc1163fa29286ead578c78c0e,aservice
92f1a4ec970f2995dd71f56715bf69222b651077,aserviceplayer
17554f3192307affe7b759e57b83e759dd0ae42c,audio_focus
28f1b0592ca2a0b9fa279268ead6520fe2958f3c,gh-pages
2f931666c145d6209d730d3605838eb24be6ba58,gradle
5a68008ef33229ae4b25c1eb9a5a1917307e6b66,local_html
7764a653108010be906e20aa0e0547adbff27a22,master
059d2d4b0b4696852a23df40a0159d496184ec22,player_widget
28f8e339c432610767e2a9fdd877e49ebca2667d,podcast
