commit_hash,tag_name,tag_message
4cee9c96449d6189aaac9d4537b289ad6486d01f,v2.1.3,"Better i18n, updated doc"
c28cb59a77721cdc4cfcd0b8a65a2d263d9941be,v2.1.2,"Better i18n: 4 languages only are kept - ru, fr, en and it"
ac49636f6e0a6a42390184f8e6bd8d958014fec9,v2.1.1,Removed very-bad-translated string files
e84c68351c8723d00a8b46e07949d43ffaf3431a,v2.1.0_fix,Cleaned and improved repo
385098fd5801898643f74ca52c804d6d38cf0fa8,v2.1.0,"Fixed some bugs, improved clicker process whith millisecond mode"
415131d6e7f5dfb700cf5e2741997d8f27d00641,v2.0.0_pre7,More up-to-date i18n
e5bd9c07383165eea4f85cc85aea43404e58959c,v2.0.0_pre6,"No more v1.10.0 version, v2.0.0 is chosen. Random click feature"
f262e3c63e926debe0757114d58db40ad5056f94,v2.0.0,"JSON, standalone, force screen, unlock, sounds, random clicks, intro screens, ..."
62d0fbe65b8fa7771f87a156f123c37a776efa59,v1.9.3_pre2,No more white icons bar on Android 5.0+ devices when a full screen view is used
3a890d3e9f1f9911cc1286c20d6a36ddb00e95bd,v1.9.3_pre,"Fixed bug and support for polish, finnish and romanian"
836b41037f8364eabfd3664c61113b240ed1da4a,v1.9.3,"Bug fixes and i18n for polish, romanian, finnish"
702c1a814ce5d683152a9eebd666714e46578b60,v1.9.2_pre,Fixed bugs in the list of points and when the app starts. Modified some verbatims. Cleaned the sources.
dbf44ec84e90ab803485219548ca1d35708e01b0,v1.9.2,Fixed bugs
e483f497df665d05d0360e5f51b23b1df091709d,v1.9.1,"Support of german, korean, portuguese and russian. Entry in setings screen about the Play Store page"
3de26e30d8ef4629f08cd620c8fcc2aa1131bf12,v1.9.0_pre_3,"Clean up, new run of Lint / unit tests / instrumented tests, root is still mandatory..."
b4481d1ddce0ffaca4e1f9d3419bdcb2f5a07857,v1.9.0_pre_2,"No root nor SU needed, more clean and optimization, refactor the GUI, more tests"
844e5a8bbe7f9a734c643977ecba1293557c88a1,v1.9.0_pre,"Helping toasts, snackbars, intro screen, new clean feature, support spanish, more bug fixes and optimization"
4b88900dabe643093f933ad3ddd3df3c511ee261,v1.9.0,v1.9.0 : Holy Hedgehog
f0cf9863a12a0c5e0e191debc50974a8315ead0f,v1.8.2_fix_2,Make changes on projet settings for signed APK generation process
15e0c183e1bc54f3a728491d83861b8afc7126dc,v1.8.2_fix,Fixed errors occured during signed APK build
8bb0ac10a357dd9cf9aafdd441b0a8e5f7ae0c24,v1.8.2,"Optimisation, GUI improved, more i18n"
3b3763686918886e8dbee939088d2b1ac280a89d,v1.8.1,More bugs have been fixed about i18n
bb06e4ed67840ef4059d3b86763d953c315d1b00,v1.8.0,A lot of bugs have been exterminated captain! Thank our great and magnificient instrumented and unit tests \(^_^)/
b317c26f3880329cdaa750734e7f6bc32935cd6c,v1.7.3,"More fixed bugs, more controls and docs"
28049e0b280d38717d62b4cfa04ce61b13f5ec23,v1.7.2,"MIT License, more debug"
963105bb31a38e8d4f79881084889fffc0a80cf7,v1.7.1,More debug
a69526ef8e05246a7400b06e783377bcbbbce3bb,v1.7.0,"Service reachable from the outside to make clicks, update doc"
c5eabcead472a708de9eb815fb16efd78c490431,v1.6.3,"Countdown on notifications for delayed starts, new settings screen"
787eb374d546b07f2c4da4cfa37acc251bcec850,v1.6.2,"Shake to clean, settings"
77a68b0aebd680c494115d65894e9feefaa289a1,v1.6.1,Select several points in a translucent view
5152e74b1f796f3d4b00bf4c3b69340f0071be27,v1.6.0,Select a point everywhere on the screen with a full screen dedicated view
e4e9a3f721438b41c6917d6904e3ac9714caa3b0,v1.5.2,New version of Dum Dodo with more i18n
b1f25cc1063d3a2bf2e0bfecd66855f30b227585,v1.5.1,"Endless repeat, notification which starts activity, french support, HTML Javadoc"
c640f993ccba9e1dc7d93182dcfc0c7be88d5625,v1.5.0,Notifications and back button
4f71da078b5386e44b9ddc3d4b709c7eb18d7960,v1.4.0,"Material GUI, exit dialog"
27b4e1c5d7c289a25b5e70dcdb4920effe4afe97,v1.3.0,"Splashs creen, credits"
8ec7318e5d1b3c27b1b7a741c1c142cf74538c61,v1.2.0,"Vibrations, credits for third-party contents"
3ce99b976b798dda710dc9fdfc606d94f735e598,v1.10.0_pre5,"Refactoring, sound on click, more tests, standalone modes..."
0f78f66d18d97808657ecd67bcbee87ab12ff7f2,v1.10.0_pre4,"Keep screen on and force it to on if needed, references about root operation, icons, standalonde modes with screen recognition"
1e0ceb709e90a7f788d85891d088a4b9e19e433c,v1.10.0_pre3,Standalone mode with ghost activity using predefined JSON config and points file
4b7e73bbd6a134c1b4d8367301ba2d940a175a6a,v1.10.0_pre2,support for italian and catalan
82b64caa6ecd061bf267fb79f45f9e9a2ad7c90e,v1.10.0_pre,"Improved the views, support for landscape mode, tablets and 5""+ screen devices"
1ff07375987220bcffae60643a9217d8a1b23775,v1.0.0,"First version of the project, still in development"
