commit_hash,tag_name,tag_message
81adf35fa49416ea6141f5891ab75f5b5d376fb7,v1.9.beta3,Added credits to the menu and releasd for testing new faster database
9953b151ccb50fe6b852c8ea73cf2811caaf01a1,v0.3.01,market version 0.3.01
230ffc1ccb5266cfdef14dab33b53df31f719585,v0.2.9,market version 0.2.9
f0d60198c3fbad16512ad05e22caec67707e904d,v0.2.8,market version 0.2.8
9ceb8bfc6083e7a509200a637b0888dbb1dd6e9a,v0.2.6,market version 0.2.6
e3c8f0d9200676a9806fc25e13693960529168bb,v0.2.5,market version 0.2.5
ac978816972ca8ab8df6ec83eedbe54839a02d9a,v0.2.4beta9RC2,this is the 9th beta version of 0.2.4 and the RC2
fa44c2e7e72ae75fd06b9b37622a8a066539f9d6,v0.2.4beta9RC1,this is the 9th beta version of 0.2.4 and a RC
f8f3c0cfc157dad38805257e3c2eb034f6ed9ee7,v0.2.4beta5,this is the 5th beta version of 0.2.4
cd62e3be79ccf981e51f6cf404e75980da0b04bc,v0.2.4beta4,Beta version 4 for the new release
d5cc26f1445f81d330fbb02e77ed20b2427c0530,v0.2.4beta3_withOSM,beta version 0.2.4beta3 with openStreetMapSupport
a3e992370fc24a03d80c946261675a86a5fcb61c,v0.2.4,market version 0.2.4
17197329c1a53e39861c415ab2718a2797b74b44,v0.2.3,market version 0.2.3
b0b7c4d935a270bd4f413b21519359f73cc46498,v0.2.2rc,this is the releasecanidate for the new 0.2.2 version
6a4156f5c873338f4abdb0bf1932d61e70c136e1,v0.2.2beta2,second beta for version 0.2.2
cb7b95198ecb1f2d74b8322af1dd3e3b072d8f71,v0.2.2beta10,10th beta version for version 0.2.2
5b93606cda587f120ea90ed6f6216ae470228b72,v0.2.2_withpointer,this is the rc with the pointerActivity to pointing to a bus stop
037d85d8f08c2448b83d73e443ccfe2a153fe221,v0.2.2.beta9,8th beta version for version 0.2.2
9166ae430e786fb9edf06f594572b847486f5b99,v0.2.2,market version 0.2.2
570c47ee12a58d66ecc510b79c75a196e0b3d9db,v0.2.1beta1,first beta version for version 0.2.1
5d1380e11b159b1e182f7488717b04500b11a1c0,v0.2.11,market version 0.2.11
823317f45f07e703a957e101d5d3b76bbf4d0704,v0.2.10,market version 0.2.10
23f4165cab7b41b7808e05010ac87b2f9d4e34b8,v0.2.1,market version 0.2.1
9f35b313dc53ff8638a095d417e08dfd62b8cc2b,v0.2.0,market version 0.2.0
4a52f3dfe4cc5fd847ad79c3c4f46a0694998d8f,v0.1.9beta,this is the v0.1.9beta version which included both gps and normal mode
f90358c99e05e8cc0903af9e7951abed8b342d28,v0.1.8,market version 0.1.8
5dc36d495d1641b3c24f8b82be945d53a58ec99f,v0.1.7,market version 0.1.7
e58e802d47dc067aea6ab69c86cc10ca165c6575,v0.1.6,market version 0.1.6
d350d20854500356a792545fb8804841e7da3027,v0.1.5,market version 0.1.5
098ed90356c84bb943bd20b8cb8d0931f338d274,f_droid_v0.2.8.3,final fdroid tag
762fc165a7010a28c88017c3d04fad93a1b8ffc6,f_droid_v0.2.8.2,This is the final tag for f-droid
0baaa34332a06bbf9c2b9e8ca798a393a2f1a734,f_droid_v0.2.8,This is the tag for the f-droid FOSS-Repository
