commit_hash,tag_name,tag_message
caeadbc41ed3db185ae7506d0aa6a512e47aab9c,v1.9.0,
bae7d1fc1dfc2f81586045f6295d52942f3a091e,v1.8.1,
7490ba31794955c48a575c227778331e6c35105f,v1.8.0,
1e5883f02835a91687d37507d15c7f546b4597be,v1.7.0,
3e0d34d148f091b9bf5394786229a6bd26f7ea09,v1.6.5,
71ad648331d49ae60ff59c94e1693505788a8674,v1.6.1,
7a561418943ec8366b5880e4bfdbdacc62adcdf4,v1.6.0,
3f04b465f348a78ad328d2e402285790bdf0b6b8,v1.5.1,
7117f00480935bdde999941efce5e49b10210301,v1.5.0,
2405a6f21ed1dccb129e52ec79acab29cd8832b3,v1.4.4,
375f23ac9e812917a2b733ca8ee969abd09303b3,v1.4.3,
c01d02de2721adac389f274abfc3bcd2796990dd,v1.4.0,
58246f72dd300b60d60f93e13c2436bd16f789e6,v1.3.0,
0d5b431e6aba119c30ef70d9959573272ddef89a,v1.2.1,
62cef0d141fd4c46fbd31d35a3ea52ec7828ccd5,v1.2.0,
d4f6e9c587ff780b8d6c22f1e562d4bedb277cf8,v1.12.2,
8fc8d03cc47526bd836b5ea88fd66277dca32661,v1.12.1,
301aaf9c68720abf176db2a980adf0beda53b558,v1.12.0,
c8e1bafe1f42a38f3340e24bcb86f2f18cb5de02,v1.11.1,
5501ab90837cc0f1b3048362d2dfe18f4af5aa34,v1.11.0,
ea1b5844364bf3fe5ac517432bd7222be5522328,v1.10.0,
4b819bbcc445807ace72dec948ace5daa1653630,v1.1.0,
0b5def0f39b14fd01422563694ebf816fab7f1f9,v1.0.0,
5daeb0ee95b1b68b80db75227dbeaa1890dc9cbf,v0.0.6,
1bcfd5719378f97c9353e0dc880faad37f49dcad,v0.0.5,
24722d3644caa7c9391d8e723cffdcf1ded88834,v0.0.4,
c7e81ed69fe809ad50a06cd4eb832a481365cb8d,v0.0.3,
1caa6b8248e5a86e8c1792a34c1cd4e4fe1a37ff,v0.0.2,
b24144ef3c9443a5e3be1f61686c332619e51525,v0.0.1,
