commit_hash,branch_name
b947bcaa97f4517829884ec8f042675b5e2ddc2b,dev
8ec7c2e3c5e57999380e104136fda3d47905502f,iss-samsung
86c8510f9f923e1b11c16785e8b1ae6b2be4754b,master
