commit_hash,branch_name
b09c7f817cf218081c603413e37615384f0c526c,3395-InfoBubbleArrows
ca081bef534e53950f0c3aca269b0efa185af163,develop
bd9fd146f0f679c7958549b481339b7b31a5ac65,feature/2510-Edit-object-in-preview
72833a8aa41fe137a1c7a9d88d22139a80dcdf2c,feature/2565-edge-detection
c0c9426f4f2740f5a949b01bc276e202430c3fc4,feature/2566-Slope
c8766aa19bee30c7c92760394ceea82dd282177f,feature/3065-GPS-LastKnownLocation
e76b7ab85a0e1230c4ad3198a8be679d3ffb8703,feature/3102-OpenGPSsettingsWhenTheyAreNotEnabled
d4e9f1393b0efeb99b215e1f45c63d1331db2a62,feature/3291-addAPointOnALine
dd416f7dfb2124657aa6ae5c840e3642972267ac,feature/3292-MoveAreaInDrawingInterface
54b2ce0fecec34412da4d67f4fbed5aa7a43cbe8,feature/3293_zoomfunction
796d62c9b7c0ca6c39eb895e239bbdfae74d3e6a,feature/3297-DeleteTagsInResult
82b18b9b1ba21ef37b99e57dc53f2dfa3edb00c8,feature/3298-LanguageSettings
174fa20402d0b6f3bb75b1057327e0be404b9ff0,feature/3301-MovePointOnPreviewMap
f3a7ae9373e1789b54680e3659fcd6ca57b44797,feature/3303-RemoveButtonsForDrawing
53bc929b251701a936747e07c2b01b15f5b5b93c,feature/3303-V2
a3abe601969844e2a5524f808e82c23f440a157b,feature/3304-CreatingTrackpoints
2ab5f97b6c19f809b4dc79a7f6c721d3ee7c5328,feature/3305-Credits
b2758fc21e3b1316d1c097d5e51d16abb03d221f,feature/3313-4.BuildingPoint
fb9447df34abe1b18b499db8b2c1a6f5de932067,feature/3319-statusIcon
81d8e18b58f8c631f1569b912efb2a2eeeca77b9,feature/3348-TaggingInResultview
4cc4c5d38c8b261a0330cb9a1c1cf3280dc9926f,feature/3364-AugmentedReality
f0d690302cd8fa24c213d560920ffc9a9e75c003,feature/3399-help-overlay-framework
0a7ba7bf284a2baaa310cbfd41372bbb763f800d,feature/3493-OptimizeReverseGeocodingForPictureInGalerie
3f8701bf60ce6a95478aa03d1fa565401a4aa36b,feature/3496-RefreshMapTileCache
cedc9e9ef635266bafd537cb0106ae1b6683ec7f,feature/3504-ResultviewAndTagging
2fd2b2ca77e327fcb80c2fc6427e67ca152379fe,feature/3505-TrackParserTest-BUG
8af2f063bee95dc188fe98346565811997ae8c39,feature/3509-betterKaliFeedback
cc0c91752e34bcf70b46fe24483aec045c8d114e,feature/3513-trackname-description-tags-are-changeable
411133733353f654315941f8e2acf5c76649d77c,master
