package,manifestPaths,gradleConfigPaths,mavenConfigPaths
de.eisfeldj.augendiagnose,AugendiagnoseIdea/augendiagnose/src/main/AndroidManifest.xml,AugendiagnoseIdea/augendiagnose/build.gradle,
de.jeisfeld.augendiagnoseunlocker,AugendiagnoseIdea/augendiagnoseUnlocker/src/main/AndroidManifest.xml,AugendiagnoseIdea/augendiagnoseUnlocker/build.gradle,
de.jeisfeld.miniris,AugendiagnoseIdea/miniris/src/main/AndroidManifest.xml,AugendiagnoseIdea/miniris/build.gradle,
