commit_hash,branch_name
78151c0ac046361b5e516c2cc3846485cc7f0854,babymonitor-sender
a71232d1a0f0c14ecdd7bce12c4eed03578231d2,configured-servalhq
8ed390e4db93e8223d5483a2e70292a2b46235b4,development
3c6b91e4551a9f7d50885569e588bdb4634d7ca3,httpproxy
75d6db70080876b3fd1a3bf1c37047b1c17f73f9,ideal-group
b986818014100f1d29b0e3348e3d8d3cdac52916,lca
29274f920017ca3a232a64d2e72e839b27f7173f,libsodium
cff6d83540c31a7a7841d03b23cd795ff04c1c1a,master
32135600f6ba0abbd926fb7064ef37882df877c8,opus1.1
16a224ed1afcd538a0165a23f5bad8ce756791d5,romana
b38a2b95b6809e62cca66f86f141f0a46d005b66,wifiDirect
