commit_hash,tag_name,tag_message
0840b9a58fe56eb8cb8f5b803ca6f421a620c8a0,v0.2.2,
b50af142b2d5152ac21dd51424bbe9dc0bffd59b,v0.2.1,
d74ea40f39a0654d224eb187568e9853acbce940,v0.2,
7607404b67944205a66e60b93e81a9cb822d51c5,v0.1,
9cd498e8a6387d06a107fb52584697eaafebf996,v.3.2.0,Tagging version v.3.2.0 v.3.2.0
e774be95556a7cbf2834454a3d9e4e7e2823f847,v.3.1.0,Tagging version v.3.1.0 v.3.1.0
b5cb7eaa5cfbab789576dfc9f7f1dc011c2c0302,v.3.0.0,Tagging version v.3.0.0 v.3.0.0
0a37cb5f9080636edb9b814cfc17ffc77783be4c,v.2.1.1,v.2.1.1
cb528a5b1ee55ed1c52437cd49247e97e44989e9,v.2.1.0,[maven-release-plugin] copy for tag v.2.1.0
07ac8198a1d2b42a9137a24a6bff78a15582e5a9,v.2.0.0,[maven-release-plugin] copy for tag v.2.0.0
6a142b33b327deeb982ea7b48d26ad13c03c54d4,v.1.0.2,[maven-release-plugin] copy for tag v.1.0.2
979623ab738362bb92e9b0369fdcf56c76d1fc03,v.1.0.1,[maven-release-plugin] copy for tag v.1.0.1
49de1bb429239beb908eb31f379eac949e1d7274,v.1.0,
af9772eca15d950107533793e5372e023b18bd1f,v.0.6,
9678d5a8b5018ae34ee45e622c91feae9ab5478e,v.0.5.1,
64226365ae49b85ba935f2e978b912531fd37d07,v.0.5,
960461c08f0ace1dcc91c4a34622d63b28180f74,v.0.4,
457e770ce6e84369477779e7cfde310f19f53ba4,v.0.3.1,
b318593531b8f308583a29f66c61f40fe7cd9ca4,v.0.3,
