commit_hash,branch_name
c8a1e3007272e8e50a29cee996d03f57605c0099,develop
a3d958b32a34a36352b464dbd5ec8ae9f79fb863,feature/add_javax.sound.midi
6670cb5bc1e1999ef2a565247ac0166f06a46d5c,feature/branch_for_pull_request_17
aa9e2bb80e2a315a56b8e818cc06633d1021d85e,feature/fix_for_issue_15
613fc30d4aa4a51b0d599787d8440df39507eea0,feature/fix_for_issue_16
f913ecb33fd6a536d71b550a6478ef6dd74008f9,feature/fix_for_issue_3
c8ad5c3efc0dd98f8be76bebbeda5df0ffd5914e,feature/fix_for_issue_6
05bfc5368abc103de9caf46116a50c93d71367cc,feature/fix_for_issue_7
da383235c7b60ca8f59d2a14924978abc9ef8702,feature/fix_for_issue_8
e9cf0b0647ff4ab4b0e6054543b5d1eeda905ac9,feature/fix_for_issue_9
de2e64b52adc3f14c0f650c595b18b5e7c2ab6c4,feature/issue_10_sample_for_wear
910864b6825935b4217e879a613fe643fe585ac2,feature/peripheral
b3a0c047d1e6567c9015a9536198335b1bf3bd95,master
63df03b27b73396cd869c81896d01b54890dec0a,release/0.0.1
9c08f27572dfb44ad139adb1f15150fa1c2f872b,release/0.0.2
3c3f9a2eba1eb4f769db73d80297ec28eaa651cc,release/0.0.3
5391ac8b71ab70f6427af816dd06bf54bede6630,release/0.0.4
0db6007413ceb9ab3f2279d7e66f5c267b69bbf4,release/0.0.5
35f5cc8deebcae0931ba06445d2c4abbb5906e50,release/v.0.0.7
de330310e5c32e93cff94f2d4dacf3a4adf72c58,release/v0.0.6
9c92df8cf4a2b5eb234e0cc5a1bee79ee0270b32,release/v0.0.8
9c74db1a6881faf26ffe18242a0ebbb6e20a14f7,release/v0.0.9
