commit_hash,branch_name
db18de5a3bcdddd494ce001eb01ed1331b58bc39,android_redesign
2af6794c240dd5543fae81aa326e7ad0981e4bd2,custom_team_icon
8328883014965a74691b14cc2e0d596d34af981d,develop
abceb27636ac40ca0f6e09d3a4d29dbd87f937e2,facebook_stuff
b12415acbb1266c83048ae4201dd3b251beb5d7f,feature/augmented_reality
a71387978252be5cdf71c7fa345a724841ff74e9,feature/local_solo_quests
93e923bb0b07f4f9c2603ef916a21beb599df9b8,feature/nojmaslo
261e3a773008b946e527627b08f0d38974937025,feature/placeType
f71e2b08f2456bdb501db2ed16bda5b2fb27602d,feature/remove_energy_and_actions_and_ownership
72d86967763f580abb11b00a9ab841f0c45da2bb,feature/remove_fitness_api_and_usage
640b425196928a51fe3beee892db7afbc6ab2870,ios_fixes
87c6be93d9d30c23d10ee0f4b2cf6c8d20042f03,logger
c0e38847a1cdce643b7eb99cba8ebed290c425d1,mapbox-integration
2500a9b928f376017656fc12ab5fe6aeec62f7e5,master
62f11797d3eb422ae7e886f2e3132e34d6e77583,team_quests
