commit_hash,tag_name,tag_message
c460d38950436b46cbee676c63321b712931dbf5,v3.6,
40f683bda6e6a2de41cfdd88ddf80d7a103097a7,v3.5,
24faca7d7020b70a875433f1b224be1213622c46,v3.4,
11d85bae5975810dbaaa52ce01f37ba9a933d378,v3.3,
473ff62d911155b2f903470564950cb7a6274eba,v3.2,
3073a56bf15e581566c0cb434591dde48794b8a1,v3.1,
52385e5bf8d544c53a1b519e31574d98a46ff79f,v3.0,
39155b03b1b5ca44b3845d61ebe0e7e9e52a0f28,v2.9,
b3c092359899e1df7f564d16b522258aca14a35d,v2.8,
abd47487541162c6159a04800913dfe95110f911,v2.7,
a36f49cff5f68da29c4e3d56083d41bcbfbbe10a,v2.6,
537ede2956fe724db5b284701a95ca5548959e26,v2.5,
5c0f125f903267d0a10b95e02935927694661d77,v2.4,
b54623b8f59924216192444a6bcf0b13752c2557,v2.3,
a355813451f33aadd226554bee849ce9165327f0,v2.2,
ef4a6d8de3feacf909060e5df2161ae8c146229a,v2.1,
4bb5c2e236111d9318a3f1d040f44859ac02094d,v2.0,
93efb5314cef894d7f6115eee51976f02067c0d3,v1.9,
da536cd7e4c9770307aab347014057441620142b,v1.8,
ee9e1aa8bbfc5e7e5076119ae5aead2209847084,v1.7,
dce3933af515e7e2181e984c102c7d434afd8a60,v1.6,
c42578d1100e21cddfea94155197452a25ed2631,v1.5,
86abb342ae3b5e7c0a65c035b9e296cc4001e447,v1.4,
0453f324adbd6ce80843e6ff5a7ca8b9a10fea82,v1.3,
14377402fe55a8f0c1c3f2bfb906bbd523e272f6,v1.2,
b2cff9fb8e4a69cda1620856f892d3d3c06673c0,v1.1,
9a064a94a9ae6e8ca756db9f491e9c1d1641ad12,v1.0,
