commit_hash,tag_name,tag_message
b094cdb8b96a4108f58b50585c28e7cb62e06513,0.5.3,"Codename ""Stimulant"""
03a0e6dfd1e13fa87e051d53d4c3be81a20bd3d9,0.5.2,"Codename ""Miracle Candy"""
ca97bd2cda8e90f83fa227846b523959747dc5ec,0.5.1,"Codename ""Magic Water"""
38e54e8599fdbc372aaf7d5bfc51a44ad090533c,0.5.0,"Codename ""Potion"""
173f20f7a6a4d24b8eaeb9803c6b735539be7285,0.4.1,"Codename ""Blind Attack"""
fffb1cce44dbf04bbc2ff325778f53ad03583e4d,0.4.0,0.4.0
62d559e5d66f48b4a3a3e61ce26d433b22213317,0.3.2,0.3.2
9e6a28ceb55828b75a14c99e0c0a16536120a667,0.3.1,Codename Bat
ec959759a3a0567c84502aa3577c1124fb1eaba9,0.3,Codename Slime
55713b65975fa3638d1f7499a2c3f9a88bc525b8,0.2.2,Codename Brian
865f4691dbdb1aec14c81a7e47c9497dd8d9c1a3,0.2.1,Codename Carol
ae96285b1783f68314c3afedb41f20d2a6d0cf5d,0.2,Codename Alex
6449223f7dbadd02e5e319383eee5c7f2fe0d8e8,0.1.2,Codename EV0003
b4bb11b5787a729616d977bcbee6bd109b3c0f50,0.1.1,
4393114db707d7d4bf2fa8aa94da4f2e40a106a7,0.1,Codename EV0001
