package,manifestPaths,gradleConfigPaths,mavenConfigPaths
com.scottlogic.dmiley.battleship,"app/build/intermediates/manifests/full/debug/AndroidManifest.xml,app/build/intermediates/manifests/full/release/AndroidManifest.xml,app/src/main/AndroidManifest.xml",app/build.gradle,
