package,manifestPaths,gradleConfigPaths,mavenConfigPaths
com.liamfruzyna.android.wishlister,"mobile/src/main/AndroidManifest.xml,wear/src/main/AndroidManifest.xml","mobile/build.gradle,wear/build.gradle",
