commit_hash,tag_name,tag_message
1d2c055b70d701d773dbf7a91d0d549f4f0b8d48,1.2,get reviews and solve bugs
e0c2b541048871a7e4e09e4158344815cba59a4c,1.1,create reviews
a5d519c4cfd5dd82e04d699c72635080427d3598,1.0,first production version
d995b67efb263f6cf09da5bff47e8788b6f5d9be,0.5.1,change colors and solve bugs
fcff443dc30534be79cf9152d70e62ee62c08ed5,0.5,analytics
83855d783501735bd156e730426cb20f2497d9d8,0.4.1,get all restaurants
a24a79e70678d05410686a2d5acdef6ffb6ef3ba,0.4,add users
5ed73594b1ed3079add94fe08e9ed813bc444249,0.3,add kitchen mode
7927e35c07fca7680a30967a14a397b9bc07aeb2,0.2,manage orders
afd84238eb1ebae288c134859368eac1abd6d46b,0.1,create a restaurant in the platform
