commit_hash,branch_name
e0d68fd0af3a5c78cce772bef9f95acf054b6955,develop
19f4303e96d454dfcb9e999f1c464abdf01433c9,feature/118_pixel_polish
dafb692a23f1010589447bfafcf568996a3c6076,feature/142_use_ro_font
8eeafe4caa2100a09dd859c752340ff4af687718,feature/40_refactor_camera_class
4ff48c4080a02df201d30bff33dee93fc6fcb2d3,feature/47_NFC_related_tests
4bed7ebe5d9a4c05640b2cc8e9a3eedf112293b0,feature/autofocus_fix
b25a5c4df6a125abcc46e803e687f065ce016ee1,feature/check_network_state
002346534834f205387ca1c404e54098d7049993,feature/ocr_imroved_accuracy
41108c487d7d0c29f2ba0de22dfb52e5d6b3940b,feature/resolve_illegalkey_error
b4a8dd1f6843bf914ba790fc0fedae843b53e70a,feature/show_amount_after_confirmation
0fe02e179a8c49953ee308b3be684e6215f449e9,feature/specimen_mrz_test
8c83549523fbcf1d6762a1aaaef6e214f7d7cd5d,feature/util_test
4f856cfda10ce09b21c6b95da91ce376704c97fc,master
d9ccb9963f2cdcdb9192234ce106432d6aa71675,revert-148-feature/142_use_ro_font
600e06a35c07a63923cc215018f503f4813f4f1d,revert-153-revert-148-feature/142_use_ro_font
