commit_hash,branch_name
af56808c3e16338bce8f725bfcbbe16c3bc7d3e9,master
18d0d89faef60a3b5c1a1620448a720342ea1dfc,moderated
0a0e5b702da5720f30680337653d281d34cd32d3,released-version
