commit_hash,tag_name,tag_message
9786ec0ef63d88c2b69d98a58d95059f93e3c36a,4.0.1.0,
544a728e09b26d846e97d1ec3a87d453194eb5f0,4.0.0.0,Release version to 4.0.0.0Release version to 4.0.0.0
18e48b15ea8098e612d02b1354db6c839c39b26a,3.7.8.0,ReleaeReleae
e1c151af0360d366c89d9affca408cebee57da2c,3.7.7.0,Release 3.7.7.0Release 3.7.7.0
d175c699c42cb846c4b834f648c7828b3fe146fc,3.7.6.0,Release version 3.7.6.0Release version 3.7.6.0
c720b8a82785190ba7faf1e3f6564cc362e03435,3.7.5.0,Release version 3.7.5Release version 3.7.5
21822f1fa865af3b6dd7b0efe7691c59a6a3d6cc,3.7.4.0,Release version 3.7.4Release version 3.7.4
17fd84c84131a7693c0dd359c1e5d80c945a2750,3.7.3.0,Release version 3.7.3Release version 3.7.3
66dc091467cdf7f734a806c294c1414f5ad22106,3.7.2.0,Release 3.7.2Release 3.7.2
a8964434b46d67c8dec6362db4d88647ea777ba3,3.7.1.0,Release version 3.7.1Release version 3.7.1
b5371413e32d8bf92553334a2b16a1c3e9186870,3.7.0.0,"Merge pull request #183 from vilnius/Publish-ver3.7

Publish-ver3.7Merge pull request #183 from vilnius/Publish-ver3.7

Publish-ver3.7"
47e977a3db7ff848492bc0832e817cf15d5f4a0d,3.6.3.1,"Version 3.6.3.1

Fix proguard regression with parcelerVersion 3.6.3.1

Fix proguard regression with parceler"
3e8f1c09918cef0485a5a1839f9fc6842a6f1663,3.6.3.0,"Release version 3.6.3.0

Library upgrades and proguardRelease version 3.6.3.0

Library upgrades and proguard"
13f90e7914804f0f9d861cf01bf7195c6b299560,3.6.2.6,"Merge pull request #170 from vilnius/Realease-ver-3.6.2.6

Realease ver 3.6.2.6Merge pull request #170 from vilnius/Realease-ver-3.6.2.6

Realease ver 3.6.2.6"
b7f3cb64f9bc0e3bd6134490c307e10ac1f7ba51,3.6.2.5,"Merge pull request #168 from vilnius/Release-version-3.6.2.5

Release version 3.6.2.5Merge pull request #168 from vilnius/Release-version-3.6.2.5

Release version 3.6.2.5"
af18e5898d90299c69ea3ade322b555c489b0a5f,3.6.2.4,"Release 3.6.2.4

Bugfix for GoogleApiClient crash https://github.com/vilnius/tvarkau-vilniu/pull/166Release 3.6.2.4

Bugfix for GoogleApiClient crash https://github.com/vilnius/tvarkau-vilniu/pull/166"
cfe1eeaeddf6b2c962ab87d14f64366ec1e1b9b8,3.6.2.3,"Merge pull request #165 from vilnius/RenatBuga-patch-1

Release version 3.6.2.3Merge pull request #165 from vilnius/RenatBuga-patch-1

Release version 3.6.2.3"
61ea93ad9a27b199945e0eead0b9ea8cd4ac8976,3.6.2.2,Release version 3.6.2.2Release version 3.6.2.2
46ea1787becb9ed62224ee622e3e2d713a9235e6,3.6.2.1,"Merge pull request #158 from vilnius/Publish-v3.6.2.1

Publish v 3.6.2.1Merge pull request #158 from vilnius/Publish-v3.6.2.1

Publish v 3.6.2.1"
1aa9ccf10edb1c76dee747d7052acd4ba7ab49aa,3.6.2.0,"Merge pull request #155 from vilnius/publish-v3.6.2.0

Publish to Google Play v. 3.6.2.0Merge pull request #155 from vilnius/publish-v3.6.2.0

Publish to Google Play v. 3.6.2.0"
cf92dfda5e63406aeecb9abb84cdf26bfe43c102,3.6.1.0,Release of 3.6.1.0
a868519bf3474dc189a7738f30b38a2c8c2b2c27,3.6.0.0,"Merge pull request #145 from vilnius/publish_ver3.6.0.0.0

Update build.gradleMerge pull request #145 from vilnius/publish_ver3.6.0.0.0

Update build.gradle"
4e7be767cbc50b4d4efbe99f77a6d15e0e7a73c9,3.5.3.0,Release 3.5.3.0 which included fix for rx unsubscribeRelease 3.5.3.0 which included fix for rx unsubscribe
e22fbe6f3155c125e84e19de59676fb65787b58a,3.5.2.1,
b55ca7389dd823299043907289704d353a6a494a,3.5.2.0,
