commit_hash,branch_name
d26cfacf466ac5d2c8b50fcd4b0393a7203695b5,android_beta
d0320292d85745ef6469df85ae9b8f06e834b500,animate-test
086b339b3cf3aeb0916739c126c4b0a6f1f511bd,master
9fb64eec59b8efecc2ca08d5444f4ce2da8c540c,tutanota-1.9.2+
772d8e34b1b16f45523b69cfd0e59ba249840672,tutanota-android-release-2.14.+
d2f2385de13097c393cba7ab56d0c9e5903aa8f1,tutanota-branch-2.9.5+
16252196230b30751c3f190cc6ed26d311f5a0ba,tutanota-ios-2.11.2+
a3d143700185398dacd8c3877dca98022c48c58a,tutanota-ios-release-1.8.1
78affe81f3339f6bff796120a07d5c2960bc9023,tutanota-release-2.10.+
9d2ac8a42a5c2a8cd96e8820e5face2885922c00,tutanota-release-2.14.4+
1af56285927c8ea324cd655b36979ab5dfbc2700,version-2
