commit_hash,branch_name
b843b6a898b25205e2e64471dae17cc09e3eff8c,66_pausebehavior
54114c8ae0d5d6498812869ffcef3c8a5992a1d4,cleanup
a64ba27d77320e1ae7fea3a228a0811dd370d9f1,exit_from_settings
e7cd87bb6ef7effbc3df3a15620563921bd6438e,foldernames
7beda1af7e2dda26215ca9da8f239109314f3d1c,gapless
e07d5b9dadcb3125f3770c36d0e5777cd530f7ca,jumpback
ad0f3975ad6ca6776e97512af932cdedd7c17895,jumptonowplaying
9be34db7726baee37f85e47663821af0cdf0e160,launchermode
ffddace98f50fa139aa525627f360de5aa9ec64b,master
1a5440205ea6c16556a8b56a67dc9119ecd9f598,playall
7af36a3c10e47011cd3f38344a8ae9bf49ad4193,statemanagement
