commit_hash,branch_name
d37d64d06d5cf01833ff38fb25de322463132565,Gtk
f080d44d3edf3cc6a1750c7aff994e384c302b87,MXEbuild
992dcee6f815d14a07f0b0ab23f0eb604f374372,comboBox
22bfeb999eb4cd720b8909c3adba62270a7fe646,coverity_scan
427e88596062e32de36e3442c85fd699e807ad7a,createMXE
79e3f69f488dfb13150f60b4e73a33b5b88361a4,googlemapsMac
0ce44b8ed1509c775f5f20ae752a52c1016a09e7,libdcSubmodule
b4d37e8eeb061b19b8d506cd74f860bf1de2c01d,master
88a371671f7b923db9abbc5ee0b9797c53f67894,noNoBTMobile
f95d2d7a2771807f226c980a6ea35e450c6ed633,restructureBuild
5e67ea446ede9e66cd892bd2092b614cc3b86543,revert-886-icons_cleanup_1st_stage
b4b8e0879a1839f55a73a0a3e436620fc7fb530a,testLibdcMerge
d498805b7c3e67660e83f684e7720e3007541099,travis
2fa90ed8b1f9bdba0c0229b1ec864e2291795529,travisAppImage
a8a82d65990cc5becc36fb5c947d87bcbc770a5d,travisCIReleases
31c04665da085357d50e94c57dcd0879c8bd822e,travisTEST
c09e74f7606c3b5d2c8f38b6191cff1ab49526d1,travisTest
db64ec0af03ea44e57b0c30d926a8f207b03b5d9,travisTest2
26349a94abcd6b9cc9abe8c28d56a3675490979d,v4.0-branch
ea9c3651b8fc0a77a9a0403b191c449c304f8a88,v4.0.3-branch
df401bc87eb5b64ef74bd1b13f85df7f128a8599,v4.2-branch
707a1f7af71b441f333bcf45fd980a176542aab3,v4.4-branch
4d8d7c2a0fa1b4b0e6953d92287c75b6f97472d0,v4.5-branch
7ebc219486c9b36de8472dc968502037486f4b9b,warningFixes
