commit_hash,branch_name
6abd8e8d1a7faffb7b8c67eab8f4022225caf615,dev
e00bb8836630a512879b75f06c0b8bb4d1de0484,master
0dccdd81b186f2efbe31abadb4045d51ffbf6d9b,settings-refactor
