commit_hash,tag_name,tag_message
74960166d5fe2783b022bccba6859889ed82b396,1.3.3,Version 1.3.3
a60e89a6187416d78a6a9e1f43e842dce06ba594,1.3.2,Release version 1.3.2
98762b195b6a5b28351eb0106ee95b497d10909d,1.3.1,release version 1.3.1
bffe5db197c6307123e07121d01ac3534a580f31,1.3.0,Release 1.3.0
8b9d5127c858cd2f5a5ff6ef878743647e085681,1.2.2,1.2.2 release
3c01f60c38d12f76bd379259da739ed07a8d28ef,1.2.1,1.2.1 release
91b43a69d7b52c60083923d156dad76a5b18af0d,1.2.0,1.2.0 release
6ed6309ab6e4d7b93db2486280051e9e26c64b23,1.1.1,1.1.1 release
04d6a58ac10d8e2e085edccf1c6214fbe8b65046,1.1.0,1.1.0 release
8a24b60c190213ba4d3577bc796ebc3464d5ffb4,1.0.1,1.0.1 release
