commit_hash,branch_name
7aad4c4feaddcd1db710856685ec72457696e351,4.2
7ab62f2b1a39a9bb2097b5edaaa7a6fa7f7b95de,4.2-stream
fa58e3cba03209596d17e875bb926d8afe8b979b,adapter
f6e12946aaab74e8779001e9cf4b323e80e15f9d,animations-everywhere
0474fe43fe351e11bc13ec41b4440843828f8feb,deep-linking
c39a167fe3c36fb02eb037c630e65cd5f112de50,empty-states
4570fe8e12b27dd3a5b76e0994ebd2b246cd9320,fab
bfab93f1561099d795a8e09d5096df8f0f29e6c5,fragment
6f3b2b0364616e7405e40352c939811a4b5d9b6d,gh-pages
ef1ef3362bf31c85332ee31417f43a3564e6b111,maps
5f630f42bc029a67060268ab4875eaa42f4bcde6,master
74db5caf6f4fb8445afb587e09ae0bb76e1d2ab9,new-channels-json
e69ca8ba61a0cb9ddf0c0fdbf5a85b9dd68960c3,newloader
b346267424c2e005e58483419834eb9f53b812d9,remove-jdeferred
c55d45bb74f047bede532238cbde264f2cc8aa8e,rome-parser
359c197bce825f46ebcb20ed634b3acaa657244c,rotation
