commit_hash,tag_name,tag_message
6b44492ca224a8f35b887956e060e234d589c76f,4.5.0,
a8811f98ae4e1825b35cfbf23f2b51ecda902cb3,4.4.1,
b1e2914aab7e02b2f26b8d9a1e54b92937504db2,4.4.0,
90d769c19038d413a0e31493e6f7c3cd9f231d36,4.3.5,
e836eb5763da51a88a4e018e2678a9b2efa061d3,4.3.4,
48cf028042637fc01dd8174d10842ed621394fb1,4.3.3,
6c1dc72eb8e942ee232499bd7302241942d9ff95,4.3.2,
dbd7b3e170d4b7eaa99f7550468aad759b52b25d,4.3.1,
51931bc6a26231f8741c3e1822dbe657fd797146,4.2.5,
d4d13a2b62a81acf140c71d46461f8da98176a88,4.2.4,
177e8c93b3c15f459cb3d64aec6d5c7da0f34112,4.2.3,
177e8c93b3c15f459cb3d64aec6d5c7da0f34112,4.2.2,
cdc5e90e1af3c886320e6205c2d5337e90a69dd6,4.2.1,
f191dc9822288b90accf07b6be232146f0ba21f5,4.2.0,New tag for release is created
35646cf0e45ae66c1720170ec4106c1bee812f8e,4.0.5,
d0fb1ac4ce4b7f8be760f7fa3dc8fcc6b54b98c0,4.0.3,
079457944f10e754b7ed1abd5e51c2172347ae6a,4.0.2,
2b5582f38de48105bf1ff995300355e35d421226,4.0.1,
1bca60d95d64ac313301ad26237910c9332e1a45,4.0.0,
