commit_hash,tag_name,tag_message
94ff8b2e365040e8e4e2eb722bf4201dc7308acf,v2.0.6,
556d6558e32c5347219d332948e6c14d1678f057,v2.0.5,
b3e4543463b1b11c5af298097488e37f87c0087f,v2.0.4,
1dabf33064356558150b669bfc752d539296bcf6,v2.0.3,
5d3c8d55fe50ad09a272d65070b4442a77b0d3b8,v2.0.2,
acb19b6f96a325923eacefa27a9b73452aa7212b,v2.0.1,
fd388775604ff8f40cd6ecc48436e0a232f6c9db,v2.0,
25a6fbf05b552105686f2100150b2e49419e17e0,v1.0.9,
13dd9c6345e133fe9d8ab300d612af3c4a0f79e1,v1.0.8,
a45fa27725f35418e1563fb39297604c69004f32,v1.0.7,
8706df413d05fcb749696b5d8a5d714525bf1d4f,v1.0.6,
640c8bf80ee37c41e265b50ff3efebc2ad100f1c,v1.0.5,
130851da8602458fa32d8bfa4eacf21e88086925,v1.0.4,
412cadf52fb05f88d1b97281cde61b3b93ed7dc4,v1.0.3,
e5e587a6df133d32c253a9382aef9458da710075,v1.0.2,
4b8d5ed7d0b406dba2834a14c9c52d6bc69710fe,v1.0.11,
33b5ec8de9a6a0a29cf1e4d00e85c48e853daf70,v1.0.10,
cda352f62817a6f3cbe792601a0cf88daf24490b,v1.0.1,
5e0732167da6ddacf61c230673788bd8c967fb35,v1.0,
ad473cc3c2a680f6aab3c0e9ba6de5f49b6d0c16,v0.9.9,
94500f19a013fd0c9a64b3039c5c6985a9d6030b,v0.9.8,
3dfb0310eb10ccc8305d37469ad901cc6f4e3179,v0.9.7,
ad9c6aaa90811b83716d07448f48ebde2c173b18,v0.9.6,
bcb41899e4b5ca4be37b2aacff6ec4b1dfcf5fe0,v0.9.5,
ba7f485d01af245223e0532fe7b78af33bf55741,v0.9.4,
b32d6f7269ae36084c7ed12b43e96ad9f4f76fbc,v0.9.3,
0b2ccc87fab18d21c1a98f519d9535187b3db2f4,v0.9.20,
cdab468bff5fffee231e462b19c33018be0b19a2,v0.9.2,
ed523d1e1d16e594dc4fc33f6fa59a2c6257b37a,v0.9.19,
1b6a2d084037bca618e44459ac55c2542c3a2315,v0.9.18,
db6ccf4e89054ee81c3611703140b5c23b5d3d52,v0.9.17,
d1b901161ee8d1f24fe3a550c5afb6111b2b2ee0,v0.9.16,
e2b04589611e44fba989120ed88ccb563329e1cc,v0.9.15,
81553110acdacbd5bf414b93f4b9d2ba9eb68ce0,v0.9.14,
47ea18ca91490756b539958b4c1cdca4b842b57d,v0.9.13,
fdf99d00817de6a99b7874f7246e5f53ac924ab6,v0.9.12,
11e7f6ee10c18ad01ca9b814536c558d0f8a956a,v0.9.11,
b561a7d65cdf031fd424e1768986bff558c8cde1,v0.9.10,
a789114c6a169b35a66f81d1ff0225650fa8718e,v0.9.1,
558721cbf0bfadb9d33bcc592ba5ada789c58c0c,v0.9,
