commit_hash,tag_name,tag_message
fecc8cb193f4b78e3ace9ab1533a3167e7a21f60,v1.1.9,
b2e24b7b98e2969cfdad0a143ba2dd1a716d5063,v1.1.7,
b4647929a87e5099662e767e5ca7b43a4b267aea,v1.1.5,
636495b5b79da4e3490fb1e9b9f9c0e73e0c6d52,v1.1.4,
7b030aa268dd5db80ada1c5e42a57553f02fdd21,v1.1.3,
87866a2ad01b2f903a60635823010a756ec90b65,v.1.1.6,
dc5a522f13a386700dc6c8be6fa8c4122e8979bd,1.1.2b,
800a2435617a71bb5ac10a41754e361228eefe1c,1.1.0,
c4ebb7158c5162fcbbe3137fe0328e73cb4e6128,1.01,
efa4593d708a13dc919058aa1f300c63c35c7824,1.0.3a,
385598e25b4a493c1ed35a55e9c98ed698504d57,1.0.2,
