commit_hash,branch_name
302fffd8e59ad9f6eba373f78b94c44f0ef7a1bc,anki_generator
b9dea1232064684df134abb79d9ebf4671cc2008,ant_build
cbde578c5d9857a052561d0b6a0dccb58ab41642,autocomplete
3fd8e477072fe3646b2168d38821b412de1935d8,automatic_send_missing_words
0f451b3bbc75ac99f3bb07e9a90795549606bfb0,choose_kanji_test
6f2bb3deeb85087e55fe3af6f1e2b29fa8830893,config_manager
fa5b40532c2bdbe81c22bb7e29487489566aabad,counters
93366ddaa6a79d4e549cf5e954faf3585d2a66ec,db_change
f9fca2d735f729d2a3285b532af8e80003ae8d3c,db_change2
1d0aea5c746a4a43762c924266018705f452fd67,db_test
93891eded757ac951d2e44d69a613a9c4a1053f2,dictionary_manager_init_error_test
a1a3c07059f402377785d3606b4c13db668ed377,dictionary_polish_chars
d110b72c0b673a01bcf1738d22abcc15b5384e6b,furigana
4f22bb29c53d7113f92806ac4391c7509676c9b9,google_analytics_test
b26f8a2310a3333049f5e477b9350540b20ada5f,gramma_example_search
8899daca4af1e3e3219cc4108ffe683889ea04ed,groups_I
58a13dd4491d0eec045d08368f2862ed3fb462a0,groups_II
a216357ce49692580399faf93b0c0deaf4226e9a,kana_test_branch
2132a72f4eb432a74d506fa8150b781cbac24fc5,kana_write
14edc9c8bc124dbbc441cc090f64372d09b6480a,kanji_kana_hand_recognizer
9d6770a3bdcda2566746ca16af199996c723169c,kanji_recognizer_test
9c9bc6ef700ee9e60b0e0f5ec645df75accfb246,kanji_search
6ce22e3ef3b4a94cedb650e064f93241c326b3c3,kanji_search_strokes_count
9a0e9f4393d1105c29eb059a59e8acdaf260c6ed,kanji_stage1
d475c1742483b9f91861dde5ed17a79ef27996ca,kanji_stage2
ababeb72d373adaf7cdfc0d8c661880601ee06d8,kanji_stage3
a85d1da5cc99dae40fe4880d86ecb5414db3ac6d,kanji_test_changes
9d876f0b4cbf3709c00d14e56b32bfd238a16349,kanji_test_group
1b1e42f1891f0f3b0f2e8694b1eebf8cf3780752,kanji_test_options_groups
db59d8e2fa9653439e6eb83500aed9989f2d55cb,keigo_stage1
d17983ff3e2db8a9a7ad8161ceafeff106efadf9,keigo_table
7cb953ea3f00ea5700c0845ddc3ce547b7d6e326,list_entries_branch
d8a551c2615ae18600a5bab0a84bdd84e8faf372,lucene4
3a862445e3b3a3f3d7a301e8e821ae5aceda9308,lucene_test
f53363509951f509efebe01981bde5f00a3d05b0,lucene_test2
be5e43a6357b69139e646f8fe45cefcdf5e8948f,master
698b9314c2f0b5eb34a3add87dd89807a7c35111,multi_word_types
aed5558752aecb82cf1cd05aa9a1aec1bdfb87fd,new_app_structure
57e98f5f5042da69d1ee5a983c54609bea619bc3,radical_fix
4c1e476e008889419f13730c1ba6caf3a27cb515,report_problem_change
b09aaba269de998b02a710b791f830d069b949be,screen_element_refactoring
77d9600bca7cfb811d9e38418db6d58509ad1614,search_dictionary_entry_type
fd4a24fe1e42393151c42445ac494e015e04ae04,search_forms_examples_names
04aa71a4af051342c5e8f92b94cfa6db39bfd892,sqlite_full_text_test
c4633fb4792eae871ec14d5a0268b5305dd1588a,sqlite_test
2ceed5d09805fd65a25a10f57b1e734ff1fcaead,suggestion
02b579a42a5f5b53094541ec6f938d8223c8ede3,transitive_intransitive_pairs
c40e784164ed3c018aa0f8916e39aef2c562f344,tts
172d7f0d1df280b7fa39d2c06462556e2682c741,usb_storage
fbdf62dbd152613c03d72961683038836a18b4bf,word_dir_test
4fd06535fe9a47a89d3bae732816dc8f19a00cfe,word_reading
57723d0f4403d03e45555caacb2f85099a60385b,word_search_any_place
b22f0debbddf0c2dc2dca495e8f6ef93afd286bb,word_search_options
d79a90da1604668b4502de6d095095f2f7a78525,word_search_tab
12b0af68a72fa71f36bdc3caff75b1b0e9d5d0b8,word_test
e95979dc872413f70be54f5966629fea0dd3f27d,word_test_sm2
1e94d7391b140cbd5d9753459ea0504d5a9e50da,word_write
