commit_hash,tag_name,tag_message
264a82eec1d4c8c882b8eebdece82ece7945d62b,v9.0,"Tagging release 9.0
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1

iF4EABEIAAYFAlSIH+cACgkQIpIr/usPmUI1FAD9GYcXqJVtSepNMoak/oVDQPkF
mO6qes4J+an0c1HwKVQA/2mNIP/ztvqtitw3swDez6zKa2CbtPkCkXpA2a1euFKB
=S6WM
-----END PGP SIGNATURE-----"
e897187ce62a362b19d0ba9ffb43edab3f7140b6,v8.2,"Tagging release 8.2
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1

iF4EABEIAAYFAlQKCOUACgkQIpIr/usPmUIVzgD+NXt0p1mAl0nYyGnFNzMwNcOF
PyOM1MvxpVa3V2e6g8cBAKBDhx+vXznU9qev0yTxtiMvUMgmAVc8ViyLU3P28es2
=bkbH
-----END PGP SIGNATURE-----"
89efe9b4a71942e07828440d36931d089e29b186,v8.1,"Tagging release 8.1
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1

iF4EABEIAAYFAlQCy6wACgkQIpIr/usPmUIyTAD/V70HxaPUz/5K3ezX5qdDMfc+
AXCXXMpfT+5mbg8ftEIBAJ0vMAh1uSCkgejdT47wiW2Bs9sKXNQFCfGQFax7aJi0
=zGKy
-----END PGP SIGNATURE-----"
dbd16ce3765c6501389085193263950c269c68e4,v8.0,"Tagging release 8.0
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1

iF4EABEIAAYFAlMTM1cACgkQIpIr/usPmUJbDAD/fXqtebCs86iVJtQupZ4per7t
9/ZHvEDkR6mf5OhmIp0A/2jxmldfq/tWZ402x+iIiu1XTjTJS/3V9seO5RKj9kIY
=y881
-----END PGP SIGNATURE-----"
f5e293a33f0bf469ef8ebed878281c60c506f37a,v7.2,"Tagging release 7.2
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.4.14 (GNU/Linux)

iF4EABEIAAYFAlLqDnAACgkQIpIr/usPmUKtuQD9HeGWFSLgn3RIaIOu0XXmmmCP
NjLG6js/X2luC0xntF8BAK3cX8gUNKcnctP+Bcv66kbLb4ju2KP14pt8hv2iQS8b
=8AUa
-----END PGP SIGNATURE-----"
509f4c71f9bb77a6af257a2bde5fafe9cda57f5d,v7.1,"Tagging release 7.1
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.4.12 (GNU/Linux)

iF4EABEIAAYFAlIKQUEACgkQIpIr/usPmUL4owD+LnVqcx49JWLVMZRLYAYtAAID
QsMHEG8qdyc2qeaIdWIBAKK5fgCSxSiacJk+xLIjS16czNxSJ0x3LAaVcdljfWGh
=So5x
-----END PGP SIGNATURE-----"
b07e5a6f4390ea0b7be34a0d13d669565f6e7ec8,v7.0,"Tagging release 7.0
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.4.12 (GNU/Linux)

iF0EABEIAAYFAlHJQUUACgkQIpIr/usPmUKpOAD/Q/NbBXobBBdY5IKlrZVmXbio
xfbtzUCggmn3AFGIRgkA+PpsHjt5Zcgn6AI+l2haVsVu+Uv79Z1t4+3hwepWk6Q=
=hufX
-----END PGP SIGNATURE-----"
7890d0a2c24efad5bc7c94d6bc662b4a359355aa,v6.0,"Tagging release 6.0
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.4.11 (GNU/Linux)

iF4EABEIAAYFAlE0nEYACgkQIpIr/usPmUKu0wD+IUYS90MCc+UpQl4zN9cTWPQu
Hvpi9WnZLDgX5Rdm8aQA+wZxCwrVkWdciFcU/SeXdO1FQNKXtcTAyephAUTu8gS9
=u5+T
-----END PGP SIGNATURE-----"
9f5668ff0b14c2ad06fcee96218e34630e0b4846,v5.0,"Tagging release 5.0
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.4.11 (GNU/Linux)

iF4EABEIAAYFAlDFpNwACgkQIpIr/usPmUJWqwD+LUHWk53VuSofde6E9O6tjkRH
bx4zWMBgZ9KqraTRG14A/2POZlACqiP2y+8BF5OYZY9y8D0PttWsoKrve3l1PVen
=O5JL
-----END PGP SIGNATURE-----"
2b747a63d12ecd4d8cf84f71fbf85ecc7dad15cf,v4.3,"Taggign release 4.3
-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.4.11 (GNU/Linux)

iF4EABEIAAYFAlCToY8ACgkQIpIr/usPmUL2twD6AglhB9wNeqKZG6k7uP93r5oz
XgV5+YpeKGH0Cv/N3KAA/RQByfcqiPeGkwJ6BWFxhWDmJOfcLJKnG0OoNFaz2Prl
=NoJ2
-----END PGP SIGNATURE-----"
