commit_hash,branch_name
1f3a338c50512823a5d70cd466cde13327970e22,10-12-17_rewrite
77029bbbbd9f0c39016351592398fe79f705ba49,Almost_Stable
2971fdfd2de3574b3335805840791c5997cfab0e,Beginning_of_the_end
ebfd9d0ad3c4a24f0414032452c91ebdcaa7746a,SensorRecordingRewrite
4882b02988e4afbaea044142be6738789e85e8c0,This_one_Neil
cda3b4806659bed2cde4eec3b6ee1839ecd1c040,ThreadPooling-notFunctional
f08ab82aaeb55be6c88285feecc9e3903d6aac4a,Version-2.0----09-28-17-STABLE
8f5b8b891f907ec74eb4bafed56c8deaff3e5f30,Version_2.0
0bdfd6a1be82b0e22e02b5d50bb2c58ee9a79e41,WorkingHttp
cfaea81faed2c06bfe9dcf41817d48c954104523,actionModel_workInProgress
0a99d7d6c52132056c9f33825a95658ac10fc366,httpConnectionREDO
f08ab82aaeb55be6c88285feecc9e3903d6aac4a,master
2bb2d54d2e854f70ca6000378f7091202192af5f,progressBackup
cd63531e3a013bb698291f661f7017ba94570b9f,revert-23-BatterySensor
8b1b8f055318253f97b514454659490de582edee,revert-24-BatterySensor
1d2ddca11d0009cd1efdea38e8e89e56cab5e8cd,temp
