commit_hash,branch_name
53de7dc91025dab28a7cf4304dcfbfac1443e627,eneiluj-master
11c0f30ff94d9280ee294e7cfdeb3769e6cd2cd5,fixbuild
f1a49d04058ba3f91491d38f42fdc0b933140896,issue-594
038fc09a2db01abcfc6cc08204ce00b3b37c394f,issue543-startparam
75f6f2b6f5b1b6539650e298742eae966f3b94d8,issue551-taskerintent
0b482d8c3d0f1689b32dc83fd192b8d30a0c155c,issue557
352c74ac92da47b1aa7f7cd0c28394ce3aad3c1d,issue584
e4b6b01aa9dcdacda05cbc9cc0e4de469689c36b,issue588
14189cd94aa1aee90f9295a8b42cae4400bf5c1e,issue593
357d63d80672d7171cd8665e8ebd203653a97fa5,lenucksi-BundleConstants
ad1b7f0eb6d62633de2364d7fe2153e7ffbf834b,master
9e116205ebc9bca1d5b5a8d3c2671860ee6f54fe,memusage
0e053e7a673cb45df41b296c59111267351d6dab,mqtt
