commit_hash,tag_name,tag_message
2dad67fbc5b6fb7df2fe7b02303ce16ad2bbf109,v0.9.1.4,
77b2a8d27aa9827ac2738e2cda904acbbb12f0eb,v0.9.1.3,
a28033ae7af3d9d21410e6188c50666d985503c8,v0.9.1.2,
6e142c414eb7871aa42e365a3c6eec8153cda254,v0.9.1.1,
402b37465c9788a50a81d36fecba01a39f0cd08f,v0.9.1,
a1bd348785317489685ee423e479cadf32df70e7,v0.9,
0432ac988b15f6a32502ddd217c4faa4caa4dc54,v0.8.0.9,
84d5f3129ce0a368b2cd21bd16704a6cb9d4f55f,v0.8.0.8,
2e19e319e6eb2439be57b3b6307bbcd8b7179eb3,v0.8.0.7,
8118813d447d88e2d4576e956d257ebd33222c95,v0.8.0.6,
24f278f813dfaa6010a0745faaba0fd7afd1bb29,v0.8.0.5,
92b41dd50d5e91c67096ee6ef69bbbcaea1d5ae0,v0.8.0.4,
849d0f82ad519f7c799eba7b1dc04426685817cb,v0.8.0.3,
ac7dc22a4bde3d63849375dfc98f682eac3e60e9,v0.8.0.14,
3076cdf4901b4a33913af3d6600976d23607d6eb,v0.8.0.13,
3076cdf4901b4a33913af3d6600976d23607d6eb,v0.8.0.12,
94c26510cf4b8231ddba1a350e6490ae118f58c7,v0.8.0.11,
ac13e2af2fce0a331c6f519ce492a5bffc3bdeea,v0.8.0.10-dev-levels,
e1ec548cf25dc3612744c533399993eda2813d3c,v0.8,
9b5ed7b12a2f217b954dd1d75ad3a3d19cb54ed2,v0.7.1,
aa21a9cbec71140f9dd085df08b56e42fbbad013,v0.7,
1fcfd4af1a8f0f3216b401ea55080e37cd890ee1,v0.6.1,
3316fb08e4a582671d13c1e29fe0c14d64412fd4,v0.6,
2be130122e43e46bba1ee0f878277c3a9c5eb26f,v0.5,
08cc10e7eae712865c4d4573278309f1edbc8292,v0.4.2,
a98bc8720caf79b9319137e80cbba3d6496bb8c2,v0.4.1,
872d795ae783fc7a0a67807c60f8165e7da360b7,v0.4,
d0e66fa47783cd6e0a030b9a92e177803e4f5ecc,v0.3.1,
8ad0a18f866dabc900b20f86ff82fffa59318313,v0.3,
657409ffaf37675cc57adc9cc565c736200ec780,v0.2.2,
c455fb23b53eb1cce18cf622a957987bf23debd8,v0.2.1,
897307c407e6e243763e367282c9f54e894f1a1e,v0.2,
16359b00d036d9114dbd22375b5369683c0f42d7,v0.10.3.1,
12f8b813d8505f7d677cc6bf43d740f131de518a,v0.10.3,
36a74dd266ad2ac6fce9e45f86f318a2623355bc,v0.10.2,
8f5d8260f2189c6b66c6ea15bdd212470eea6d6e,v0.10.1,
a797e7f9bba2c54ee5c95427edd8315cccda9c6d,v0.10,
c7d9caba34fded93642d201d4ba002d04dd160a6,v0.1,
6662260c668fca19d14eff0b4e83181bfba1be35,v0.0.5-alpha,
