commit_hash,tag_name,tag_message
605b8a7248d43feaa8f9594023a0c5d1ad149700,v2.00,open and save bugfix if you use external filemanager. a small note widget is added
b71cecc5f60b6da7865ef4ce807526a21b491b30,v1.95,save button. fix overlapping keyboard. open every plain mimetype
68180f704041504474a14432908e7e6b0c90102c,v1.94,c64 native font. better font resizing.
a8214f58922d7cf461cef032dc8338373bf3a369,v1.93,french added. auto save as option.
c046601a920c4b185a67d40d09998f41be78d20e,v1.92,japanese added
eba7960af06891c6c0b3d73bd65843f710a5f5dc,v1.91,new name
1dcf7852916fde5e50c85177cbe92577f5ea5257,v1.9,night and day themes
767bbfc53bd1e0b6e1d5f577f877f050ab000436,v1.8,more 5.1.x permission check
5459a36c0ead5064fbcc66b46967792851b281cf,v1.75,
56084764137817c83bd835c304bf954ee427b815,v1.74,
9f8b42821c6f1da1fbd2e002e999a60fd312a94f,v1.73,
d0688ac223fe93fcd87300c5cfa705026a52bdce,v1.72,
7b7d60f404193cde1fa4d324b6877515c1559a92,v1.71,
f843cc54b549f8dca6d740878f2922c48841a5fb,v1.7,
68180f704041504474a14432908e7e6b0c90102c,v1.64,c64 native font. better font resizing.
bc64e3297e58e6751c02b91307a80f21f46583ed,v1.6,
9fce2cacc124c3a63249439a385e3471125c29a4,v1.5,
52eef26b185b0bd1f6cf9ffda33d5a2d69282e9f,v1.4,
7c3d68a7c38215e3ca3777ea98bae8e7f17d1d0d,v1.3,
919c705186bbc75f2b4ea8ab8b2055d61b60a999,v1.2,
e317c6982841f30b5f1f559e3ff552f694f4b92a,v1.1,
0117475fab07afa55f7772054a42bb0d99a2b387,v1.0,
3cd0d79c0f2d81665494006743a1b407204b6181,v0.92,good to 4.1.1 androids jelly bean
b84ec5c50e4480fd58d7e527e4b102411ff3e6fd,v0.91,early not evil Thing more documented
19df23150a3b0254638bb6658bde0e602c5e3192,v0.9,early not evil Thing
