commit_hash,branch_name
df3c8241fc78d0be476dc78320a6d91e55775a7f,allapps-working
2ca5bae4677cc79fe79cc1fafec50bf33b8700eb,master
534352e20a481af873ae444d088991112d467f78,test
bbd4fd1d84648a5cb15c73667141dede66195cb3,test2
