commit_hash,tag_name,tag_message
ea4acb78143c189e83a5063c3bd5d7529a9d742e,v3.7.4,no message
2bad58746ea441c7aec89aa94250b248e525b086,v3.7.3,
fcdf504f37057b6be1e26282877b15b56f749513,v3.7.2-beta2,
db1195694ee7a291ffe4e62376d6087a1b93620a,v3.7.2-beta,
62fbf3d65f23841661f56befb4ae429e5bc31cae,v3.7.1,no message
97dbd6001812c20b887c49a6228f351a9ead3f53,v3.7.0-beta3,
e8ea8feda823077d9df372acd1e4a679e4887646,v3.7.0-beta2,
20aab5ad8b05ed2e512d089f08d1c54c27a94a5e,v3.7.0-beta1,
415b1485837564f82661b3c2a4dbcb07c50cf78f,v3.7.0-beta,
10303de72ae152be27398fac8d926caa6c57ee52,v3.7.0,no message
4257d588177188e1c44526a6d4b2a030e30d92bf,v3.6.9,Fixed some crashes
b30435c903998c91a813a77eb288bc748fab04e6,v3.6.8,v3.6.8
a2df3cddbb3a9424c669cff0202962152666763f,v3.6.7,v3.6.7
de10c3a00c95194049e5993cf828b71e2406d2ea,v3.6.6,V3.6.6
b23bf8ecb12d3d3bfa33085c7d57b777cef20d80,v3.6.5,3.6.5
19ad6d18502956c12c2931c624e10d6c58122669,v3.6.4,3.6.4
00cee909f10d9989816cd670d2f25d054d84afa8,v3.6.3,3.6.3
4e20a68bddc7d6fd867368ac5642acbf27a83e04,v3.6.2,Bugfixes
27748d25872a4a934abceadeafafaf08a00891cd,v3.6.10,v3.6.10
3a25cbd078259bc920718854655b09ed04119582,v3.6.1,
0f2aa52d4c6f3d98d462ebf253064cec71a972ee,v3.6.0,no message
50d9a5e4b1c3a48e31c81457a4b7ddb3cab8bba7,location,no message
