commit_hash,branch_name
66ae7819c8ee5c8322ff9f211fba97f57a58af55,accessories
04314dcfea22a7c736a1853b58b3574f1e41e4d4,actionbar-tabs
c6a1eddcf2f124fbec4daf6c99c50f192b4b1b28,android-maven-plugin-4.0
c9f59e9e0e02d67a02bad579b55f355c9650f62c,android-support-v4-21
046e512ef7651ffd4aa77938cf7d551dd3b9fa0c,bleSupport
610335381270b4d52af214a8370ea51f1dc20972,build-tools-23
cea020e840cefbd1822900c3e8968522f5c8ebcc,ci-instrumentation-fix
1067bd15cdad802628d6123ac419134d9bd40bc5,commands
386cda958d812310c9e544935acf2e612cbcb94e,fixPIDIssues
c3e15988aee09f978d78ac197d304aa711eb215d,gh-pages
ddd004e6c8fcce100e36d0a68da13b8a2ffd56d6,master
d3a30a8d56d33fcd75b1105a898b716122392c64,next
2e8860608aa3b1f1074366afb8fe6e9165fb1f69,no-instrumentation-in-ci
07a3a8c8dacedfef9f838aa452690a25e87f84a8,ota
c0bb1a1ab75e7fe9313aa2529358fb1904142bdf,refactor-filerecorder
0ffd7aba38d8abcd93e82e4b3c593b647ad2c72b,usb-writes
