commit_hash,branch_name
75b06e159c33caa146984b47c1ecce99d1165255,add-drawable-dir
e72d36d43ab9510550c237ad8d416843da1749c6,beta
938df784995afbc6519f8a512a3e97e5eedb6a7b,bugfix/compareto-removing-non-unique-entries
61b0eb372df7227d99b4272ba06f098d6e624d56,bugfix/return-more-than-four-search-results
279cf446ab220acd0c619880013cece75fe2ff4c,feature/custom-font-use
3db41ccd82e58815ab54784a758aa333d81ea045,feature/homepage-overhaul
906cef9ca461d7d42ff0bde7eb52fcf8ba31a172,feature/layout-tweaks
7e0e48b61b977c9ff4a91ecc3166741754c6ad47,feature/mit-license
bf65cd9fb56e2e7b522fa79688befa7ed793b746,feature/travis
6457cc4e41fcc15eac3b6caa6ebc692fa1c2a81b,master
