commit_hash,tag_name,tag_message
42c399d0bcaf0161653fd74bdf52967f67ec1023,v3.5.2,
cdebe241ab575af2d737a9eaa68a2fe2381fa773,v3.5.1,
58d767cac8a79de05f8d95fe9479bbb72bf8ef7f,v3.5.0,
6ab5102830869ac603854dc781749d787ddaf4a2,v3.4.0,
e8107a3bd3b4b6208c27fc242419cef15d8044fa,v3.3.0,
ceb7c55f11e89ba4a30265f45cba2dde4621fdd9,v3.2.2,
07b87fd07755ca943980c9136c640c95c46c3904,v3.2.0,
5434f3a21c7aff5d836d68b9da249587d76842d9,v3.1.0,
1d0bf5aae12ecd9ad166e7fac3afcd1df94e891b,v3.0.1,
1aa793227460be1acec9d6b42a8c76e0b6e9fec0,v3.0.0,
e589edadf4c3e01c27ad49f9041e78daf05ca8a5,v2.0.0,
72bac73a1f783f6625205cc65fbb7f34113a58a5,v1.2.2,
486b48ef80293e1f2e71f8805c839b604015705b,v1.2.1,
8126a5949939b99d8876e471042dd61bcc927a04,v1.2.0,
f9b1fd9ce353572153f8c0a7a6cb5e3db99b0c95,v1.0,
