commit_hash,tag_name,tag_message
7195443e9c260768279be7c2b2c6b996e649499b,6.6.1,
2b6833ee8d0d39275a080dac6d69f3770f256deb,6.6.0,
b88202c9bb551cba79f51dbeeaafaf485c4f8e31,6.5.0,
634166beb4cd3e24419e7108e66dd8af77893d57,6.4.9,
a8ca64aa542b88542100c0ddffc39c00cd9bc4ac,6.4.8,
cbab5825751a948721ce8e5eb4fd1a28d79e8d00,6.4.7,
c18798d031121bc8c24bf074f2ee0dc2a9c18e15,6.4.6,
0842062157cedfcd8f7507a385fa729929d11559,6.4.3,
39d33f15f257b5c8bb69c169fed8377b28e99bfe,6.4.2,
b77e46417db74e0f4c9b676c472182a3eb0f01ba,6.4.10,
f09b7a25f5cfe198db73c04cb7b00ef8724b3856,6.4.0,
c910a04f43bce91afe2ca46c28d0a8284d274642,6.3.1,
d03e7b1e51e819b917a24d018fe1bd9959728758,6.3.0,
5cd779092927690c6330ca1062e2749fa39d9d29,6.2.2,
28938d5f08c362762c3d9f25d417ce5faea20fc6,6.2.0,
b09ae5d4cb41d8bbf34759bc31b4d1e2016fccd9,6.1.2,
b22c390ac93b4068d6af7ba48aef913a15c84da9,6.1.1,
dff15f158a58125e1921812fe5389b9e3071e3e4,6.1.0,
ffd83bbec3464b87f9c841a9edc61fddaf8db9cd,6.0.1,
a78528ade29d8ed41173f8b6a55c728dce670d6d,6.0.0,
ccc67c1054141de38f162e3e7f3440c141dffb63,5.7.0,
ccc67c1054141de38f162e3e7f3440c141dffb63,5.6.3,
9fe53317cecb9ca59857198cb9c10bfcc97c8999,5.6.2,
ec1381d44706ed7de04a64b236abdaba24b30124,1.1,
