commit_hash,tag_name,tag_message
e6c69528c782902ea76559068b6a48223cdc7173,v2.0.3_alpha/33,
d9d8542af8da5807032ab6a23b2dddfdd5678b8f,v1.1/23,
abf4335b160e4f621679ad58bde051c277b5cc68,v1.1.8/30,
a286f8f9b2d75e2e33bd2b95551490a31a391c0a,v1.1.7/29,
cf120ce55cfde72ac3f43c81c68994921de9fd07,v1.1.6/28,
593655a6416853d6175a6a2be80553e92a84f7d2,v1.1.5/27,
cd49c049a7e301cc9d24eaaff89d6b33ba73d51b,v1.1.4/26,
41f2e5bc441f6bec8652ed04d111aa96dabf14bb,v1.1.3/25,
dc24602196f10c64743d70cf85d3fbac04b24d3b,v1.1.2/24,
5ebf398a4df57d93d6902ada9697f1dd076b8809,v1.0/21_pre-release,
d2d8cef10d9877df77f93f40f9e4ba74620c8e2e,v1.0.5/21_pre-release,
74bdc85562e4c44037acb707db834017b310a89d,v0.8/17,
ee77997f073b08c87c2d99985125c372e0600f9e,v0.8.3/19,
e755a5fb76b7c5cee2d95049dd3d83d8def1bb10,v0.8.3.2/20,
baa7d06288c7d695820691ad85e725f4cc2ab7fc,v0.8.2/18,
1fe50f7340c98d59150847601b5ea33b41e80ed8,v0.7.7/16,
ee75231986f372eb730c6bea1a9607671a46bd1a,v0.7.6/15,
9308a7cbc4174be9e08a3e2b9399d151c5a87572,v0.7.5/13,
5f43b75216691ac7c9f26ad9065812a2b33289fb,v0.7.5.1/14,
72124ed0be85660d876e296171f0fe086a44e111,v0.7.2/12,
