commit_hash,branch_name
c5dd03e9b5395e77447f14fa2c6eaff48328d0f6,dev
c269682fd1d88c9252e83aadadc999dbb2702a85,dev-2.1
37ee88106acf67b8402a3ad48967c8af3f1a4906,feature/geocache-preview
2345ed4f60c5511101ebc6786998d4e80447e94a,feature/search-nearest-redesign
44f17ca0bebd0b815b20b64a901fe59cbb78ee68,feature/testing
61a1c0f9853b453ff7bea2d2a5b1c6f89d01bd8f,feature/vector-drawable
c269682fd1d88c9252e83aadadc999dbb2702a85,master
c269682fd1d88c9252e83aadadc999dbb2702a85,stable
823a57eb37c940435136eeb6ca1e6ed7a4853a4b,stable-1.x
823a57eb37c940435136eeb6ca1e6ed7a4853a4b,v1.x
