commit_hash,tag_name,tag_message
3cbf20fc53ea9173dc7cb1453bdd522886dbf01f,release-0.8.8,release
98cc4ab227045c560021bed925223b25e2c7a320,release-0.8.7,release
230beb4ec7476f1316af4f012848ee58a6316e6f,release-0.8.5,release
e0e09cbd24ba343a3f96de96a9d54ddac55509be,release-0.8.4,release
56e29bbde954beed21ca2735d98614a08b65776e,release-0.8.3,release
091c1c87b443bc7c17141dde1fd2a67bc7500de9,release-0.8.0,release
ace60681d07c0860947eea5c7fbba7bc0a87bc54,release-0.7.0,Release
82f53f1274aea3e9578b33ee178dc65c35903563,release-0.6.4,
33385a2b274f5d19fadeb91aab57215dab4b0e35,release-0.6.3,
1d92ae227c745d15e5d5353ee4a1d4ad61dc5e3d,release-0.6.2,
e77c73c116d01a2bfd1a1c294e7caee1daa5397b,release-0.6.1,
a43c42283ff2d67d6194f2d210a5559ed791f5ca,release-0.6,release-0.6
21da0ec752a8ad1c701ff3c1dc78e6d7ac43c389,release-0.5.2,
0f4822ab171d412bb4a337590669226bf6a1de1b,release-0.5.1,
248c98bc15f201545481f461d7dba7eb9aff7f14,release-0.5.0,
98280c6499e3f468d30d44e974f117aac5cca39b,release-0.4.0,
d81e70858decd18b0a1eca596905e195edec8f8a,release-0.3.0,
ef9bf572131c4b2a2282cc05e976dd940c64c17e,release-0.2.2,
cd108d83c13b57eaef4f9107a3310800e40fa266,release-0.2.1,
e8f0c04df9e7dafd9179edb2ccba0e5b79041dbc,release-0.1.1,
9d9f39a19b28b42fbfb6071155d51a1cc386c3a5,release-0.1.0,
