commit_hash,tag_name,tag_message
b1b7e78019eb7928fcf42033a37867d81e67e7f1,lite-0.5.1,
33e78ff26d8238dcfcfbaf5d1cf2e7477e6b932b,lite-0.5.0,
dcaf91837b523e6c5c68e4f7a5c03ec349b41104,fork,Initial fork
b1f6abf8d01da46d55b97d4713284823df8b3990,5.2.1,
9754ffd3bc3bec341eec9ba9d406b65ccdc7ac3c,5.2.0,
2185d21323b5de9be77e4766f34dec51cae01d65,5.1.5,
4b691ea8057c08367d3ded808af45d99b6b08684,5.1.4,
41f5c29a793682cca3f44ecb6765c59d58eeb84d,5.1.3,
e0c2f2c4827241ef0d0209c1cfac1c42bc727387,5.1.2,
51e400990a4705b73ebe6f084477c11b74b9de74,5.1.0,
a05a655a6661adf9c7c912aa574bcfba9ad4935e,5.0.2,
af99bc45d2203cf3fb73cb3788b2e380f599949c,5.0.1,
351e95286f3616bf61fbb67ca9c13449e91bfba6,5.0.0,
0812a3a19d53e6862aa7ec2a9d929b729d2338b5,4.9.8,
2c94f420745bb73982495b1722edefce78578059,4.9.7,
904a9e8c516bf1e004a4503edb3f9245d79c0247,4.9.6,
7c1a1e22e5aa30d30ca43cd24ac1528ae9a7708d,4.9.5,
0e657fef572757d2ca6082d53733461b6334df3b,4.9.4,
6f2cd36dff59d85a3dd19ce4fb44ebf5b7d60f83,4.9.3,
a622fa497f615611a1bf13b1dbdcc8dfba605a40,4.9.2,
5abe0e58fb471126bfc8a7a9b47b2f8a95b61864,4.9.15,
53c9a64bb20dfb172f533111ba6240efb444f253,4.9.14,
71371d7fc5afcbb547c9708954e05b31130b9d2c,4.9.13,
244ac6c9e67b9da42265b31d36a9f1ebe524f436,4.9.12,
80d68cb38782776d04f979f43c201ff07b5f1714,4.9.11,
168e5e8336d073bf2c6bd644c1e6485d4d064ba5,4.9.10,
cdb22bb3f41ef6a98ab6ea27c1b79416373ed310,4.9.1,
7fdb88d076f0443347c789ad736e63e5669037db,4.9.0,
2f70c9f84cbaf3b552bfb88d1955b360b9c8d776,4.8.9,
6eb4a63b926ec2d0f47867458e65511599340c4a,4.8.8,
3f9a025360261a6fe76d026a88748616486c34f2,4.8.7,
80901e7ac55e17de319f5150988f1bdd2ce04973,4.8.6,
cb8e1b8b7532812787c2444edcd383c7e9cb3006,4.8.5,
a60ed231e4c55e6a2e024a5f572657f9838d5d64,4.8.4,
39df51dd443eb04c9ee3b8e3b3954b7519ce5b22,4.8.3,
30d8e9251471b1bb8cc96343469ee36c948b20a9,4.8.22,
