commit_hash,tag_name,tag_message
2a43e3d95c07ec3c46eb9438e8f47e895583f7c6,v1.1.1,
8884d1ac7255db49c4c03eeb0d9ea167b2b36d21,v1.1,
88995bfb7663788a94ef3866a72df1d1a8369baa,v1.0.5,
c39281f629b95194f784ef2a2229c8ab858eaf6b,v1.0.4,
fd704b67802279293b086a0f541104d5e268a87d,v1.0.3,
9e89bd836b65134ae65f25cd60323165c8fe9b8e,v1.0.2,
76e8527b916b68e848676d5e20c90f27c834cf85,v1.0.1,
7ae33446659abf24c5eb391d6f34fce13a9e965c,v1.0,
5c4113dd37f63f1ea0b474e6a4841ca70afbb261,v0.8,
773f93bac89b032647fc206e935ae9f3dcd822e5,v0.7,
2612152dcae34a9c46a462d14ad151ff95cabf18,v0.6,
3e7f9f10100e1c2bc323bb0a57e40c7d44208cc8,v0.5,
6d42cbf632116db6d268d6dc39e20622cd09a587,v0.4,
39fe357eed917e7f8a3348feecdd7d0f785d5c7d,v0.3,
f327edd44ade72048471368daa5129ccdba1631d,v0.2,
9be23c682de6cd996b16c00aab7ceb0f5d63e86a,v0.1,
