commit_hash,tag_name,tag_message
2052f77d389347de8db7641613ff4c9c6053214b,v0.4.0,
9d490829b944d3a2c77dbd0010ec7a0bfe2efaee,1.9.0,
6b0ddc2e13f65a6bc2b74a1e4b54f63a00389b00,1.8.0,
a1b7047fa3c9260d5dff45485213e73d965528b0,1.7.3,
e2c6a40d846dbbdcd0d2c68f91973712659e5e4e,1.7.2,
785a1c853672c406f89dd5c626bd56c6909c4160,1.7.1,
9e6a9f3d7daf143d0d1341d527ca2f0609ce63d3,1.7,
ab6e1a5454ada36de88059e5900ac07563a04347,1.6.1,
41aac295cc3db49a991b206f7060a8783dafa61a,1.6,
e2aab77e7b0d520ef59a7ebf9d74ad2890cfa210,1.5,
bea5c05a98e517455027c09c6fc886771419723d,1.4,
0e4ba6b95e3f5680cae6a10611c288ce6879dabc,1.3.1,
795c936fb8b01ce1849c3da2939bf4d991f68379,1.3,
4470d46ce39fa77130d46eec9d9adc00f17a85da,1.2,
7bc883d9ea5242a36f7b5d13f10218fd18c1772f,1.1,
a69aad4d64f94363c31cfc176cf61b2d9cbf2c3e,1.0.4,
3e2eaf402df39a78e1a96ebbcb5834d1d1cbab81,1.0.3,
67b803563eb0362ed52a1aae7def53ead79b94b7,1.0.2,
5c82f8f1b389c3339315d26a3e860b966f0f5035,1.0.1,
9b57e85d60d37acac16f62c24145bb105d12ae70,1.0,
