commit_hash,tag_name,tag_message
94c28569fedecb9a88a402c883aeb5584be1c7b1,v1.1.0,
5bbd3f7f4cec0e9c87994face1cb1736cd451b6a,v1.0.31,
1f3713b38f69ba7a34ae16e355a1e417e521a692,v1.0.22,
72652690cb80c5953305c98124b96483610f8826,v1.0.21,
9e1504be1f3bffa7de54132837d03492cb25a557,v1.0.20,
2b4d129d08d6ceea42f1c582ad4d8f1df436dd41,v1.0.18,
b055ccb7dae4be77c12ef53758802cd2850f505b,v1.0.17,
bb01f6a62fcff02298eee3fec73fa57dd2741db8,v1.0.16,
6dee6ab38ccf74f019dd60410373831dd4ea3ff8,v1.0.15,Version: 1.0.15
fb01741ce51617c2323c4f179a4e3a389c3e2dc9,v1.0.14,Version: 1.0.14
0e331c300091d701ddc833de461fa9220d0652cb,v1.0.12,
93f0a4451edfe9e9f0d7d444f281d160bfd190d0,realm_view-model_SNAPSHOT,
baecb1ef84906899225a1e80299d8edcf0129504,list,
