commit_hash,branch_name
64a8f6b76a3d8d1eafffa938c1a87807addaea53,feature/downgrade_minsdk
9236a67457e56f5fc1799c96277ad8f9e75ee259,feature/maven_central_release
4b2aed39fdab2a9244d3c384a3695008cd863169,feature/rxjava
d9ce565a0317b3f5090d7a191301664d5e2f3586,master
