commit_hash,tag_name,tag_message
1d248863c15a54f2cb5c955271564dc3b225013f,3.1,
2acaaf7c028be05a937b01fd17ce1b1b0ee1a1b1,3.0.9,
57d1971e1fccef73b670540ea68cf45ec3a2bcdb,3.0.8,
fee33c51070856bb69f8bf51f859109c618ec481,3.0.7,
e24424277f7834d10840957bbf2ecd31dfcf5219,3.0.6,
9b74aaf3be68e3da790276a1ed096a9b4fdb3b73,3.0.5,
3a2490560328bafb923ae2bd6786696f482f68bc,3.0.4,
1468e1fa9ba1b48f4ddb151ae4de9677578d0637,3.0.3,
131e02537f01c998cea03d10054c149fcc43d5b7,3.0.2,
3c369312face3fa5b8109a73fe148c532cf9e932,3.0.10,
5b38044fd8f638420bff5f0bbfa341b675015bfa,3.0.1,
f19980d72b6924958e8c4b6047a049dcc1e0418d,3.0,HeadsUp v3.0
13974a1257aeb4829267698a4e503765203149ea,2.4.7,
99cec54f9c4676d8901ef3c5a08a0cc9019f9771,2.4.6,
2be1aeaa203012e1c2f4f47583d9cd475cdf642d,2.4.5,
9b7f5f72f1b74b0e28ef8ccd0b352df6adee65c9,2.4.4,
9dc53e122704a32b9ba5d6d9c29290bc8ed70aef,2.4.3,
d185bdff7b25f457b6312164f93d8bb910dee92d,2.4.2,
a0ffbe8ac1ce51661b3314dcd3d6b9a92bec8e3a,2.4.1,
5caedaf5a9d347ee418951cf2b419b2e8a1ef90d,2.4,
489cd8230676586d04844ac30c94794c2dafea24,2.3,Version 2.3
57db579013787b00328ea88d71dfd78d95925a0f,2.2.2,Version 2.2.2
5b5dc362e80b891fbc183f3ce89af8edb1988ecc,2.2.1,Version 2.2.1
9eaf171dc288e4c8ba315ca6377db3d71d1508a5,2.2,Version 2.2
ad18f3fb0af0c24c8a3810f0b756c3be41be4379,2.1.3,Version 2.1.3
68e920a6ddf28fba7d019057fdaaaa8586da8d71,2.1.2,Version 2.1.2
2eac00d92e86321bc2ea21e9d70623a891876ec6,2.1,Version 2.1
733168c2f297c5dcce85b9e81fa1d2cb3b747909,2.0,Version 2.0
23c2a8eb94063e9e551effc929615dc9d32b5af3,1.2.4,Version 1.2.4
e4d721733621a81953ac4b341d88dd652b875ab1,1.0,Version 1.0
