commit_hash,tag_name,tag_message
c56499bc8b99feef5262f961a2369e7f8d96f24e,report_logging2,1.8.12
7f9b91630f342d43673c73816561967bde208f6b,mixpanel_null_hotfix,1.8.12
71abf7d2d8cc31d0f2126b3d837c020e1c58324e,hockeyapp_only_nondebug,1.8.10
b552351954f127f4dcfc9596c812a98ca6c3bbf1,androidMTest1,test
a73d599ec69de04e89cad1a62d6c19eb2b8d0fc8,Last_API_17_Android_4_2,
1693896f9f3fe248891ce0cd4383c074a571f7fd,AndroidMTest2,AndroidMTest2
5be1c900bdc3c979eade2e2a813ceae10fa6f20b,1.8.9,1.8.9
abfbff1c9be546154d041a0a07bcefcf0c3f8cd0,1.8.8.3,1.8.8.3
3ae985304bf0469c3f7dd78e8976984b53bcd6e6,1.8.8.1,1.8.8.1
d783d89cb1827b15066e6c4b44425d71d989467b,1.8.8,1.8.8
6ab7331cba3b274ebd269e8cc1e8e5fa9e2a5572,1.8.21,1.8.21
c2639f2b23b6e7dbceb39219936ca926613e229a,1.8.20,1.8.20
176cff128abd29ac0703a4fdbb49718f1d1fa80f,1.8.2,1.8.2
c2639f2b23b6e7dbceb39219936ca926613e229a,1.8.19,1.8.19
3d6bf13c971ee7012bd69526e8ee125684d77416,1.8.18,1.8.18
627144b68a35d8f7dc9af3ddc627a35917e34941,1.8.17,1.8.17
5c14cb92791eb634461a008253d37479c5158da0,1.8.16,1.8.16
f3157df98f294a70060a58e9a87e998564291f97,1.8.15,1.8.15
fb95ce283b7db9aa2af1875bb692910bb7cbac8c,1.8.14,1.8.14
62d5826cb6930b5409995d23f91450d705183ab3,1.8.13,1.8.13
a709e940d20bd7d29c265a49d045ba84bc0a8583,1.8.12,1.8.12
103a10254f57040924149aeced6baf61e41cef98,1.8.11,1.8.11
e1e5178063b67ae4b5c84e49ecfd3cb6f462775a,1.8.10,1.8.10
bd8c95fd006c75191345202b7ca82d2d550e5076,1.8.1,api.viorsan.com v1
decc30b9c8548d7500e41dad03b0a247669b30ed,1.8.0,1.8.0
b272c85dc71bf7af087ad5c8905085f2de89fd10,1.7.1,no message
6c3e9bd77f8976fabe5badc00c79fce9345d436e,1.7.0,1.7.0
1e0e3170eb971c43c68bbca460a0170e65e0e410,1.6.9,1.6.9
9108df8164fd02a51c687c74eb500349296ccc63,1.6.8,1.6.8
2b2a0087fedbc51f2787a44168121dcdedc68214,1.6.7,1.6.7
432ea2503527caa7c365a7af274f87f1c8fbe8ed,1.6.6,1.6.6
e8cec6a7dd16d6621f8e91c153d82b1d7b44543f,1.6.5,1.6.5
ffe5d4b615f7793beba2eb9b9e9037927262df0c,1.6.4,1.6.4
facb75eaa3acfd9b5bbdfa83079f39628ab30adc,1.6.3,
6320a099a6eee5a6e9e2891f2be9060b20b89187,1.6.2,"-----BEGIN PGP SIGNATURE-----
Version: GnuPG/MacGPG2 v2.0.22 (Darwin)
Comment: GPGTools - https://gpgtools.org

iQEcBAABCgAGBQJUqhHaAAoJEDBQah2463T2lkUIAI8oKjVBzdCFpMHVZ9ThVq5P
Tb3A50podGpeEzQd1CMoQq+zc2ljDKAKfUJHSTT5mxYtvPRJfDTOGi29YwBRRisY
lSjNEND8rcy41LM9xJayPnDDUR0bTN38PtGx1JpaqHaHeHTgWVk+QGRZJqwk3CsT
nqzdmJbyl3YbyG31ybROrYcUbexXKEFTZ0jU7qdjv2mMRdodrEtA66uuL1Uizsb8
+Dhj1Al3gwFsAgcZi5NBXrTP0rerye0Mc7cg2RGbhQKt3dMQmwNmy8JG6rd19Ltl
DDxL0OmckS03LnEsKR/6u95wjwW7dp6vutMXDbpT0ukaO1USW+kIbSd1extFEaM=
=UGBz
-----END PGP SIGNATURE-----"
1e0e3170eb971c43c68bbca460a0170e65e0e410,1.6.10,решено что пока это фиксить я не буду (см скрешрепорт в PlayStore)
088ac14904b73b2caccd1124bc9ef535628fe08d,1.6.1-instrumentationTest,
589152e464a961d883f47253d7baa11f3ad7b4d6,1.6.1,
9874b55fb82f476db48a31b571dd43581660bbcd,1.6,
