commit_hash,tag_name,tag_message
ad787c8323810f1d70858b2be4c721affb16c44a,v2.1.0,
9a828a75c80b152bc7dfa4c19d138a5c53cf5a5a,v2.0.0,
4b33db89fcfe2d992b29accbdbdc5e299bf402a9,v1.1.1,
7b5b6b47a32367514e693fe2dc47d25b96c5e326,v1.1.0,
09cd199df978ff65846454b2f62842ca0e8944ec,v1.0.2,
3e494b508a12344d9a95227056a613817569ab79,v1.0.1,
fc8a7e6d0ce639d71b24ba8c54cf468d8b3112ba,v1.0.0-beta,
2965d41060b89150c4e56a10d7b9364273962881,v1.0.0-alpha5,
2eafa038f8f424bf3112bc1c45028ef54a5ae825,v1.0.0-alpha4,
12798abba55bd1062f5579d3b4f639c6f8e40441,v1.0.0-alpha3,
947abf0f80506aee7c39d7e5d0d6483cafad27e2,v1.0.0-alpha2,
b8ddff80cdbf78ce85174ff203e280bb5f04188e,v1.0.0-alpha,
ec2e5fbced23a5babb29676693a5aa4e33fdc92e,v1.0.0,
