commit_hash,branch_name
dede0555d0d8d6ae8dc7b008a095d6412481100e,flavors
77d2e50787f0e5e4e8848cc5fdae75fce7024b23,gradle
2d9388c0e4a1c173e019f5fca940523ac091a2f5,issue-1-music
b3672aec0aade150fe06dfc0b548746a399a67fe,issue-2-favorites
c0de0a8afce5209663439eb913d3bb5cfd704930,issue-6-share-action-provider
92161e286bab2406097528fc71a2a9d35ae8b569,issue-7-search
16d4b41bb107cdc65fb6327ffc5e37745f73f0d5,master
d72fb62cba4891dbd9f073e84f0271723e3322d2,new-category-icons
92c9638bb05a7e284e9de30b45f43551c36f8400,poem-view-pager
