commit_hash,branch_name
eb599d1ecc0fd2ba2b84138ca88e70e27ca48b38,android-alpha
d1fbcdbdcd2b01b9637aeb134816c25bee8322a8,angle-option
12eb2864cb1e18a859a04dd4cfddfda902810805,axisgroup-sync
6cc072dfcaffadb7cddd9d8cf85b757fdcf281db,better-connectionwindow
9d2e21b1c27739039192f8824442f6c68424876f,better-g2
e75de0a1820f9f7203ad5e1969eb2081f1926099,better-message-updates
a03d3173794d0e0ecc1fcf9136aef46c37eca6f6,better-qml-errors
54d527d4f8572baa566176de7a9ff05db0f2b4cd,better-tests
6c87d4581cdfeb806b44b5d58acae982882805c9,checkbox-click-stealing
daf55d05ad50e1f8b8135c778f721ae92069f9e9,continuous-fix
c6d039c969a2de8b8675b793eb4bfe423c417e2e,filewatcher-less-verbose
a7fea9bb4df251af776cefb572de5c451ec52547,fixes
c31204327bf13bf7fd14c9acf2fac362d4b31f1a,further-improvements
401203610d335a2ef373fa24a4b88511768a62de,gcode-edit
7b358950ed0de19606e2d0e4af0e33aa772832ae,general-fixups
96286df4605ede0d65219e36ac577d682f79c60d,halremote-error
68e706f7b93cb930b9a59071163a5260019cb578,hidden-files
c1895f34bc4d04b1a609287d9c72df68c6395b9a,improve-livecoding
5ea3dfc1d93c397b73655e77bececcf82742081e,invisible-when-discover
701602adf392d4dea59d472ea2dc3e2cde360d73,lathe-support
d7771b449484851e25b6e95e60b57bb3e76779f1,live-coding
ba5a2b5b72cdd411f22a78a3725f0dea48286a0a,live-coding-edit
fe382c1b6be1a88c0b0883b11b6bf9a7075a117e,local-upload-fix
19214d45c0d2f4987ab1f85c1824b8b0514850d2,master
3cb419388533546f4ef2576b24e346f10095ecf8,more-fixes
cb021193d3ee30f4b16d85c736a08fda51748743,nice-syntax
21cd3abd3630fd30dc37e59097b91ead9fff0c44,nzmqt-update
43879d6c0c8d71ab3e2513ec2f2a04b93aa7a379,pathview3d-offsets
cadbcc7e2380333e4978c80efbd7a06ac4a45ea9,red-y-axis
35c0496dbedf185d966ab10f1f87c2ef5e65d9fc,remote-dialog-folders
fd8262edba7de239ed247e8e6164ed4966e0a548,run-from-here
712cd36b29b3e2fcf333ee97fafe2e61c4faf0a1,sd-more
58213d449677fd0e23a05ce715a108195d8ff44d,sd-race
0040b88420f830265f4c10ca50380f7fdf248e20,service-references
3e145ec25e991452e10211adba1014e8df9adfb9,skip-deploy-step
7ae54558ae269b51208a7cf82b26696114ae62a9,tool-table-editor
045cf6bdfa99dca625bd1138c32be48ef31e8e95,tool-table-locale
33f2db7181e8b47936f3444603298e33ce857a6e,tool-table-next
f5e3a0a667bd04348cf2442441047fe6f8c76216,type-error-fix
46d7389295cfc7fe5babfd673b22e991baec50da,win-improve
