commit_hash,branch_name
45cff39abd937d312d1dec3068e194210cb5f966,dev
551af945bbd8adc9d84c177fd840482352747d1c,export-to-te
a6ae4f201ad41b7cfa1d55599c3a7d73ecddfe6e,jbs-mode-plugin
d7e757d855c8251f9beee8f6ddff12231f7b6501,jbs-obs
54b81a9817fdf96b4774e2f614c0e62615bc49f6,jbs-obs-plugin
683e28d1ede5389cc90fc1dca45bd00eda7ffa6a,jbs-refactor-projects
b44da7b79730388fca3e7eb7584be2babc167494,jbs-resource-plugins
882debd18d65e7ac6208ad84f46871337647a2bf,master
b1cf2d0020be50092785ac0c3f5d5466af078f4d,metadata#978
8a4e9a815ad3b40d8b70bc124059af43383fa9ee,tdd-chaptercard-refactor
267dac3a9b111a2f595e26d177488cad17a1f922,v0.8.5
4f9b3789cb2e7d6c3ff9af623b56baf98c9df864,v1.0.0
