commit_hash,branch_name
6f449c79da0e8e6fa09e24be1ae742b43a4471cf,master
d6b2641379414cdf0b6a8542e64cb6677d21675c,swipeDetector
c08f6a856e046cb7899d771a2effc851fe29f8c3,write_permissions_android6+
