commit_hash,branch_name
cfdf6017f3113fabf66cc2e4b218259217656f35,feature/quick-delete
5e3938b7b117d5405e62e37d43ea0c69d17236db,file-transfert
8e9566f2a46bbff6e3f27024d4c5d31462d68bcc,fix-631
87e49f195a7d7bc3d6aa983ed34af3483b16d190,fix-message-type-mismatch
0579585b681e4ababdb59b4eb6068709396b7cfa,group_refactor
ff1cc66c2835817e144e263b4f8306380a49038e,master
42c12f709b404601888f7f3eb078d8a385ab0a6b,remove-custom-emojis
0caf1f8e34952a2ec0f76da35d010fd0885dd0ad,sailfish-os
576cece75dc93c9fbe6f4c7e981d7d7a71751b56,unstable
d4b0e5c49aeeb92a0ed0a38978278ae73ef56df0,web-api
0185096240eb5c5bbcb14d1746e3e3dffc418ff5,xmpp
