commit_hash,tag_name,tag_message
5a62abd22d6655d5a5b79e58d38de6615dd7f550,v2.9,
cb2475b2a4068f2d1a9cb987999927cf2e4ce9f9,v2.8,
6a8d4ce2448bce72ac7b26cfddacf3877ad103a3,v2.7,
01a00038afe25c9a51547177557c070902afd432,v2.6,
c4da5852cb0aceddff6496d4511d7f7a4b6c6655,v2.5,
289ac5657311dcab86c7eb491dbbca8d9e11f36e,v2.4,
9a1787a6cbdc8e22ac5ee422a3521e1ac431b697,v2.3,
61841c7eb8287d7453d4f8680c147e291958ca59,v2.2,
b4b1af00b6895e29637a23115b0538757107a706,v2.12.1,
8b6e3a12fdefa16ec960001b7cad78e1f1887a2f,v2.12,
00dc29944f981db67e1ba44847c0cfda84edee81,v2.11.2,
8a26d16d25a1aa5d7e0ef94b4d3d405fc4d06cab,v2.11.1,
2535ceb83eb47a794474d407c057a7bd7f4eb4db,v2.11,
b5be078a8ea3ab198ed86c8d07757ab84a0dd699,v2.10,
8ac3c3e332ef845868d1228539c10e7d5e20e17b,v2.1,
8230d87fcfccb646eba3a79c3427c73afdd2d5b0,v2.0,
19bd52c20cc33183cfe3a683266a43bd49ec8d78,v1.4,
bb642ffbba0e36d24acb39ac96d6afb8527c7157,v1.3.2,
b58dcc3d907898ff4c5c3e00db474a3b96d66223,v1.3.1,
f0e77997511785f51a0e87f2224a819f99d88a32,v1.3,
